speciesKey,scientificName,rank,taxonomicStatus,kingdom,includes
5102951,"Agapeta hamana (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5102951: Agapeta hamana (Linnaeus, 1758)"
5102982,"Ptycholoma lecheana (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5102982: Ptycholoma lecheana (Linnaeus, 1758)"
5103066,"Spilonota ocellana (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"5103066: Spilonota ocellana (Denis & Schiffermüller), 1775"
5103121,"Ancylis laetana (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"5103121: Ancylis laetana (Fabricius, 1775)"
5103176,"Ancylis badiana (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"5103176: Ancylis badiana (Denis & Schiffermüller), 1775"
5103181,"Ancylis achatana (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"5103181: Ancylis achatana (Denis & Schiffermüller), 1775"
5103185,"Ancylis mitterbacheriana (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"5103185: Ancylis mitterbacheriana (Denis & Schiffermüller), 1775 | 10592261: BOLD:AAB7371"
5103421,"Eucosma hohenwartiana (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"5103421: Eucosma hohenwartiana (Denis & Schiffermüller), 1775"
5103451,"Eucosma cana (Haworth, 1811)",SPECIES,ACCEPTED,Animalia,"5103451: Eucosma cana (Haworth, 1811)"
5103502,"Eucosma obumbratana (Lienig & Zeller, 1846)",SPECIES,ACCEPTED,Animalia,"5103502: Eucosma obumbratana (Lienig & Zeller, 1846)"
5103948,"Eucosma conterminana (Guenée, 1845)",SPECIES,ACCEPTED,Animalia,"5103948: Eucosma conterminana (Guenée, 1845)"
5104015,"Eupoecilia angustana Hübner, 1799",SPECIES,ACCEPTED,Animalia,"5104015: Eupoecilia angustana Hübner, 1799"
5104064,"Epiblema roborana (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"5104064: Epiblema roborana (Denis & Schiffermüller), 1775"
5104442,"Tortrix viridana (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5104442: Tortrix viridana (Linnaeus, 1758)"
5104558,"Paramesia gnomana (Clerck, 1759)",SPECIES,ACCEPTED,Animalia,"5104558: Paramesia gnomana (Clerck, 1759)"
5104748,"Cameraria gaultheriella (Walsingham, 1889)",SPECIES,ACCEPTED,Animalia,"5104748: Cameraria gaultheriella (Walsingham, 1889)"
5104759,"Euspilapteryx auroguttella Stephens, 1835",SPECIES,ACCEPTED,Animalia,"5104759: Euspilapteryx auroguttella Stephens, 1835 | 9869846: BOLD:AAD7434"
5104772,"Caloptilia betulicola (Hering, 1928)",SPECIES,ACCEPTED,Animalia,"5104772: Caloptilia betulicola (Hering, 1928) | 10541273: BOLD:AAE3420"
5104781,"Caloptilia rufipennella (Hübner, 1796)",SPECIES,ACCEPTED,Animalia,"5104781: Caloptilia rufipennella (Hübner, 1796) | 10230518: BOLD:AAE3419"
5104829,"Caloptilia falconipennella (Hübner, 1813)",SPECIES,ACCEPTED,Animalia,"5104829: Caloptilia falconipennella (Hübner, 1813)"
5104882,"Caloptilia robustella Jäckh, 1972",SPECIES,ACCEPTED,Animalia,"5104882: Caloptilia robustella Jäckh, 1972"
5104891,"Caloptilia stigmatella (Fabricius, 1781)",SPECIES,ACCEPTED,Animalia,"5104891: Caloptilia stigmatella (Fabricius, 1781)"
5104903,"Caloptilia azaleella (Brants, 1913)",SPECIES,ACCEPTED,Animalia,"5104903: Caloptilia azaleella (Brants, 1913) | 9986312: BOLD:AAD6054"
5104940,"Caloptilia alchimiella (Scopoli, 1763)",SPECIES,ACCEPTED,Animalia,"5104940: Caloptilia alchimiella (Scopoli, 1763) | 10381689: BOLD:AAD2588"
5105000,"Caloptilia fribergensis (Fritzsche, 1871)",SPECIES,ACCEPTED,Animalia,"5105000: Caloptilia fribergensis (Fritzsche, 1871)"
5105038,"Caloptilia honoratella (Rebel, 1914)",SPECIES,ACCEPTED,Animalia,"5105038: Caloptilia honoratella (Rebel, 1914)"
5105106,"Caloptilia cuculipennella (Hübner, 1796)",SPECIES,ACCEPTED,Animalia,"5105106: Caloptilia cuculipennella (Hübner, 1796) | 10145227: BOLD:AAF8193"
5105158,"Caloptilia elongella (Linnaeus, 1761)",SPECIES,ACCEPTED,Animalia,"5105158: Caloptilia elongella (Linnaeus, 1761) | 10057349: BOLD:AAE3456"
5105339,"Apoda limacodes (Hufnagel, 1766)",SPECIES,ACCEPTED,Animalia,"5105339: Apoda limacodes (Hufnagel, 1766)"
5107219,"Zygaena filipendulae (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5107219: Zygaena filipendulae (Linnaeus, 1758)"
5107644,"Zygaena viciae (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"5107644: Zygaena viciae (Denis & Schiffermüller), 1775"
5108665,"Callopistria floridensis Guenée, 1852",SPECIES,ACCEPTED,Animalia,"5108665: Callopistria floridensis Guenée, 1852"
5108992,"Spudaea ruticilla Esper, 1791",SPECIES,ACCEPTED,Animalia,"10904813: Agrochola ruticilla (Esper, 1791)"
5109498,"Cucullia chamomillae (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"5109498: Cucullia chamomillae (Denis & Schiffermüller), 1775"
5109523,"Cucullia umbratica (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5109523: Cucullia umbratica (Linnaeus, 1758)"
5109599,"Cucullia absinthii (Linnaeus, 1761)",SPECIES,ACCEPTED,Animalia,"5109599: Cucullia absinthii (Linnaeus, 1761)"
5109614,"Cucullia asteris (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"5109614: Cucullia asteris (Denis & Schiffermüller), 1775"
5109661,"Cucullia verbasci (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5109661: Cucullia verbasci (Linnaeus, 1758)"
5110200,"Calamia tridens Hufnagel, 1766",SPECIES,ACCEPTED,Animalia,"9311426: Luperina virens (Linnaeus, 1767)"
5110213,"Thalpophila matura (Hufnagel, 1766)",SPECIES,ACCEPTED,Animalia,"5110213: Thalpophila matura (Hufnagel, 1766) | 9509684: Celaena matura (Hufnagel, 1766)"
5110644,"Nonagria typhae Thunberg, 1794",SPECIES,ACCEPTED,Animalia,"5110644: Nonagria typhae Thunberg, 1794"
5110871,"Cerastis leucographa (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"5110871: Cerastis leucographa (Denis & Schiffermüller), 1775"
5110885,"Cerastis rubricosa (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"5110885: Cerastis rubricosa (Denis & Schiffermüller), 1775"
5111574,"Leucania comma Linnaeus, 1761",SPECIES,ACCEPTED,Animalia,"5111574: Leucania comma Linnaeus, 1761"
5112155,"Xestia sexstrigata Haworth, 1809",SPECIES,ACCEPTED,Animalia,"5112155: Xestia sexstrigata Haworth, 1809"
5112283,"Xestia xanthographa (Denis & Schiffermüller, 1775)",SPECIES,ACCEPTED,Animalia,"5112283: Xestia xanthographa (Denis & Schiffermüller, 1775)"
5112291,"Xestia baja (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"5112291: Xestia baja (Denis & Schiffermüller), 1775"
5112388,"Xestia kermesina Mabille, 1869",SPECIES,ACCEPTED,Animalia,"5112388: Xestia kermesina Mabille, 1869"
5113030,"Schrankia taenialis (Hübner, 1809)",SPECIES,ACCEPTED,Animalia,"5113030: Schrankia taenialis (Hübner, 1809)"
5113036,"Schrankia costaestrigalis (Stephens, 1834)",SPECIES,ACCEPTED,Animalia,"5113036: Schrankia costaestrigalis (Stephens, 1834)"
5113078,"Herminia grisealis (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"5113078: Herminia grisealis (Denis & Schiffermüller), 1775"
5113084,"Herminia tarsicrinalis (Knoch, 1782)",SPECIES,ACCEPTED,Animalia,"5113084: Herminia tarsicrinalis (Knoch, 1782)"
5113234,"Herminia tarsipennalis Treitschke, 1835",SPECIES,ACCEPTED,Animalia,"4532523: Zanclognatha tarsipennalis Treitschke, 1835 | 5113234: Herminia tarsipennalis Treitschke, 1835"
5114198,"Colocasia coryli (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5114198: Colocasia coryli (Linnaeus, 1758)"
5114327,"Nycteola revayana (Scopoli, 1772)",SPECIES,ACCEPTED,Animalia,"5114327: Nycteola revayana (Scopoli, 1772)"
5115771,"Lithosia quadra Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"5115771: Lithosia quadra Linnaeus, 1758"
5115777,"Tyria jacobaeae Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"5115777: Tyria jacobaeae Linnaeus, 1758"
5115818,"Arctia villica Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"5115818: Arctia villica Linnaeus, 1758"
5115874,"Arctia caja Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"5115874: Arctia caja Linnaeus, 1758"
5116475,"Setina irrorella Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"5116475: Setina irrorella Linnaeus, 1758"
5116583,"Endrosa roscida (Denis & Schiffermüller), 1776",SPECIES,ACCEPTED,Animalia,"8038357: Setina roscida (Denis & Schiffermüller, 1775)"
5116609,"Eilema complana Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"5116609: Eilema complana Linnaeus, 1758"
5116850,"Eilema depressa Esper, 1786",SPECIES,ACCEPTED,Animalia,"5116850: Eilema depressa Esper, 1786"
5116941,"Eilema griseola Hübner, 1827",SPECIES,ACCEPTED,Animalia,"5116941: Eilema griseola Hübner, 1827"
5117089,"Eilema sororcula Hufnagel, 1767",SPECIES,ACCEPTED,Animalia,"5117089: Eilema sororcula Hufnagel, 1767 | 9948076: Lithosia sororcula (Hufnagel, 1766)"
5117399,"Pelosia obtusa Herrich-Schäffer, 1847",SPECIES,ACCEPTED,Animalia,"5117399: Pelosia obtusa Herrich-Schäffer, 1847"
5117400,"Pelosia muscerda Hufnagel, 1767",SPECIES,ACCEPTED,Animalia,"5117400: Pelosia muscerda Hufnagel, 1767"
5118892,"Drymonia ruficornis (Hufnagel, 1766)",SPECIES,ACCEPTED,Animalia,"5118892: Drymonia ruficornis (Hufnagel, 1766)"
5118896,"Drymonia dodonaea Hübner, 1800",SPECIES,DOUBTFUL,Animalia,"5118896: Drymonia dodonaea Hübner, 1800"
5118904,"Drymonia obliterata (Esper, 1785)",SPECIES,ACCEPTED,Animalia,"5118904: Drymonia obliterata (Esper, 1785)"
5118996,"Stauropus fagi (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5118996: Stauropus fagi (Linnaeus, 1758)"
5119143,"Ptilophora plumigera (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"5119143: Ptilophora plumigera (Denis & Schiffermüller), 1775"
5119245,"Phalera bucephala Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"5119245: Phalera bucephala Linnaeus, 1758"
5120396,"Limnaecia phragmitella (Stainton, 1851)",SPECIES,ACCEPTED,Animalia,"5120396: Limnaecia phragmitella (Stainton, 1851)"
5120465,"Metriotes lutarea (Haworth, 1828)",SPECIES,ACCEPTED,Animalia,"5120465: Metriotes lutarea (Haworth, 1828)"
5120675,Coleophora mayrella (Hübner),SPECIES,ACCEPTED,Animalia,5120675: Coleophora mayrella (Hübner)
5120767,"Coleophora laricella (Hübner, 1817)",SPECIES,ACCEPTED,Animalia,"5120767: Coleophora laricella (Hübner, 1817)"
5121040,"Coleophora salicorniae Wocke, 1876",SPECIES,ACCEPTED,Animalia,"5121040: Coleophora salicorniae Wocke, 1876"
5121341,"Coleophora murinipennella (Duponchel, 1844)",SPECIES,ACCEPTED,Animalia,"5121341: Coleophora murinipennella (Duponchel, 1844)"
5122293,"Pachythelia villosella (Ochsenheimer, 1810)",SPECIES,ACCEPTED,Animalia,"5122293: Pachythelia villosella (Ochsenheimer, 1810)"
5123221,"Pterophorus pentadactyla (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5123221: Pterophorus pentadactyla (Linnaeus, 1758)"
5123339,"Tebenna micalis Mann, 1857",SPECIES,ACCEPTED,Animalia,"5123339: Tebenna micalis Mann, 1857"
5123461,"Anthophila fabriciana (Linnaeus, 1767)",SPECIES,ACCEPTED,Animalia,"5123461: Anthophila fabriciana (Linnaeus, 1767) | 10482113: BOLD:AAC8582"
5123474,"Anthophila nemorana (Hübner, 1799)",SPECIES,ACCEPTED,Animalia,"7675186: Choreutis nemorana (Hübner, 1799)"
5123922,"Mimas tiliae Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"5123922: Mimas tiliae Linnaeus, 1758"
5124007,"Laothoe populi Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"5124007: Laothoe populi Linnaeus, 1758"
5124143,"Sphinx ligustri Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"5124143: Sphinx ligustri Linnaeus, 1758"
5124233,"Sphinx pinastri Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"5124233: Sphinx pinastri Linnaeus, 1758 | 7524416: Hyloicus pinastri (Linnaeus, 1758)"
5124716,"Attacus atlas (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5124716: Attacus atlas (Linnaeus, 1758)"
5124911,"Aglia tau Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"5124911: Aglia tau Linnaeus, 1758"
5125689,"Endotricha flammealis (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"5125689: Endotricha flammealis (Denis & Schiffermüller), 1775"
5126052,"Homoeosoma sinuella Fabricius, 1794",SPECIES,ACCEPTED,Animalia,"5126052: Homoeosoma sinuella Fabricius, 1794"
5126212,Platytes alpinella Hübner,SPECIES,ACCEPTED,Animalia,5126212: Platytes alpinella Hübner
5126517,Desmia funeralis Hübner,SPECIES,ACCEPTED,Animalia,5126517: Desmia funeralis Hübner
5126675,"Anania funebris Ström, 1768",SPECIES,ACCEPTED,Animalia,"5126675: Anania funebris Ström, 1768 | 7680212: Pyrausta funebris (Strøm, 1768)"
5126680,"Anania verbascalis (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"5126680: Anania verbascalis (Denis & Schiffermüller), 1775"
5128034,"Dryas iulia (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"5128034: Dryas iulia (Fabricius, 1775)"
5130444,"Junonia iphita (Cramer, 1782)",SPECIES,ACCEPTED,Animalia,"5130444: Junonia iphita (Cramer, 1782)"
5130587,"Nymphalis xanthomelas (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"5130587: Nymphalis xanthomelas (Denis & Schiffermüller), 1775"
5130682,"Nymphalis antiopa (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5130682: Nymphalis antiopa (Linnaeus, 1758)"
5131910,"Apatura iris (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5131910: Apatura iris (Linnaeus, 1758)"
5132183,"Limenitis populi (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5132183: Limenitis populi (Linnaeus, 1758)"
5133088,"Danaus plexippus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5133088: Danaus plexippus (Linnaeus, 1758)"
5133523,"Morpho menelaus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5133523: Morpho menelaus (Linnaeus, 1758)"
5135191,"Erebia aethiops Esper, 1777",SPECIES,ACCEPTED,Animalia,"5135191: Erebia aethiops Esper, 1777"
5135513,"Maniola jurtina (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5135513: Maniola jurtina (Linnaeus, 1758) | 10552425: BOLD:AAA7785"
5137578,"Colias erate (Esper, 1805)",SPECIES,ACCEPTED,Animalia,"5137578: Colias erate (Esper, 1805)"
5137612,"Colias croceus (Geoffroy, 1785)",SPECIES,ACCEPTED,Animalia,"5137612: Colias croceus (Geoffroy, 1785) | 11112033: Colias croceus f. helice"
5137700,"Colias gigantea Strecker, 1900",SPECIES,ACCEPTED,Animalia,"5137700: Colias gigantea Strecker, 1900"
5137706,"Colias hyale (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5137706: Colias hyale (Linnaeus, 1758)"
5137903,"Leptidea sinapis (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5137903: Leptidea sinapis (Linnaeus, 1758) | 10431002: BOLD:AAA6298"
5138561,"Plebejus argus (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5138561: Plebejus argus (Linnaeus, 1758)"
5138681,"Nordmannia ilicis (Esper, 1779)",SPECIES,ACCEPTED,Animalia,"5138681: Nordmannia ilicis (Esper, 1779) | 5882969: Satyrium ilicis (Esper, 1779)"
5139156,"Cyaniris semiargus (von Rottemburg, 1775)",SPECIES,ACCEPTED,Animalia,"5139156: Cyaniris semiargus (von Rottemburg, 1775) | 5883560: Polyommatus semiargus (Rottemburg, 1775)"
5141493,"Sesia apiformis (Clerck, 1759)",SPECIES,ACCEPTED,Animalia,"5141493: Sesia apiformis (Clerck, 1759)"
5141501,Sesia bembeciformis (Hübner),SPECIES,ACCEPTED,Animalia,5141501: Sesia bembeciformis (Hübner) | 9888792: BOLD:AAE1768
5141677,"Heteropterus morpheus (Pallas, 1771)",SPECIES,ACCEPTED,Animalia,"5141677: Heteropterus morpheus (Pallas, 1771)"
5142283,"Hesperia harpalus (Edwards, 1881)",SPECIES,ACCEPTED,Animalia,"5715074: Hesperia colorado harpalus (W.H.Edwards, 1881)"
5142870,"Thyatira batis (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5142870: Thyatira batis (Linnaeus, 1758)"
5142971,"Tethea or (Denis & Schiffermüller), 1776",SPECIES,ACCEPTED,Animalia,"5142971: Tethea or (Denis & Schiffermüller), 1776"
5143048,"Tethea ocularis Linnaeus, 1767",SPECIES,ACCEPTED,Animalia,"5143048: Tethea ocularis Linnaeus, 1767"
5143129,"Drepana falcataria (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5143129: Drepana falcataria (Linnaeus, 1758)"
5143147,"Drepana curvatula (Borkhausen, 1790)",SPECIES,ACCEPTED,Animalia,"5143147: Drepana curvatula (Borkhausen, 1790)"
5143380,"Alcis repandata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5143380: Alcis repandata (Linnaeus, 1758)"
5143391,"Alcis bastelbergeri (Hirschke, 1908)",SPECIES,ACCEPTED,Animalia,"5143391: Alcis bastelbergeri (Hirschke, 1908)"
5143651,"Hylaea fasciaria (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5143651: Hylaea fasciaria (Linnaeus, 1758)"
5143675,"Cabera exanthemata (Scopoli, 1763)",SPECIES,ACCEPTED,Animalia,"5143675: Cabera exanthemata (Scopoli, 1763)"
5143697,"Cabera pusaria (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5143697: Cabera pusaria (Linnaeus, 1758)"
5143947,"Alsophila aescularia (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"5143947: Alsophila aescularia (Denis & Schiffermüller), 1775"
5144190,"Mesoleuca albicillata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5144190: Mesoleuca albicillata (Linnaeus, 1758)"
5144426,"Lobophora halterata (Hufnagel, 1767)",SPECIES,ACCEPTED,Animalia,"5144426: Lobophora halterata (Hufnagel, 1767)"
5144534,"Geometra papilionaria (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5144534: Geometra papilionaria (Linnaeus, 1758)"
5144543,"Siona lineata (Scopoli, 1763)",SPECIES,ACCEPTED,Animalia,"5144543: Siona lineata (Scopoli, 1763)"
5144805,"Scopula ornata (Scopoli, 1763)",SPECIES,ACCEPTED,Animalia,"5144805: Scopula ornata (Scopoli, 1763)"
5144900,"Scopula marginepunctata (Göze, 1781)",SPECIES,ACCEPTED,Animalia,"5144900: Scopula marginepunctata (Göze, 1781)"
5145009,"Scopula immutata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5145009: Scopula immutata (Linnaeus, 1758)"
5145409,"Scopula floslactata (Haworth, 1809)",SPECIES,ACCEPTED,Animalia,"5145409: Scopula floslactata (Haworth, 1809)"
5146342,"Hydrelia sylvata (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"5146342: Hydrelia sylvata (Denis & Schiffermüller), 1775"
5146379,"Hydrelia flammeolaria (Hufnagel, 1767)",SPECIES,ACCEPTED,Animalia,"5146379: Hydrelia flammeolaria (Hufnagel, 1767)"
5146412,"Plemyria rubiginata (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"5146412: Plemyria rubiginata (Denis & Schiffermüller), 1775"
5146559,"Idaea aversata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5146559: Idaea aversata (Linnaeus, 1758)"
5146611,"Idaea humiliata (Hufnagel, 1767)",SPECIES,ACCEPTED,Animalia,"5146611: Idaea humiliata (Hufnagel, 1767)"
5146659,"Idaea serpentata (Hufnagel, 1767)",SPECIES,ACCEPTED,Animalia,"5146659: Idaea serpentata (Hufnagel, 1767)"
5146677,"Idaea dimidiata (Hufnagel, 1767)",SPECIES,ACCEPTED,Animalia,"5146677: Idaea dimidiata (Hufnagel, 1767)"
5146837,"Idaea subsericeata (Haworth, 1809)",SPECIES,ACCEPTED,Animalia,"5146837: Idaea subsericeata (Haworth, 1809)"
5146842,"Idaea antiquaria (Herrich-Schäffer, 1847)",SPECIES,ACCEPTED,Animalia,"5146842: Idaea antiquaria (Herrich-Schäffer, 1847)"
5146961,"Idaea biselata (Hufnagel, 1767)",SPECIES,ACCEPTED,Animalia,"5146961: Idaea biselata (Hufnagel, 1767)"
5147039,"Idaea seriata (Schrank, 1802)",SPECIES,ACCEPTED,Animalia,"5147039: Idaea seriata (Schrank, 1802)"
5147062,"Idaea muricata (Hufnagel, 1767)",SPECIES,ACCEPTED,Animalia,"5147062: Idaea muricata (Hufnagel, 1767) | 9465470: Acidalia muricata (Hufnagel, 1767)"
5147150,"Idaea inquinata (Scopoli, 1763)",SPECIES,ACCEPTED,Animalia,"5147150: Idaea inquinata (Scopoli, 1763)"
5147155,"Idaea litigiosaria (Boisduval, 1840)",SPECIES,ACCEPTED,Animalia,"5147155: Idaea litigiosaria (Boisduval, 1840)"
5147193,"Idaea fuscovenosa (Goeze, 1781)",SPECIES,ACCEPTED,Animalia,"5147193: Idaea fuscovenosa (Goeze, 1781)"
5147245,"Idaea emarginata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5147245: Idaea emarginata (Linnaeus, 1758)"
5147354,"Idaea ochrata (Scopoli, 1763)",SPECIES,ACCEPTED,Animalia,"5147354: Idaea ochrata (Scopoli, 1763)"
5147441,Idaea degeneraria (Hübner),SPECIES,ACCEPTED,Animalia,5147441: Idaea degeneraria (Hübner)
5147478,"Idaea rusticata (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"5147478: Idaea rusticata (Denis & Schiffermüller), 1775"
5147608,"Trichopteryx carpinata (Borkhausen, 1794)",SPECIES,ACCEPTED,Animalia,"5147608: Trichopteryx carpinata (Borkhausen, 1794)"
5147638,"Trichopteryx polycommata (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"5147638: Trichopteryx polycommata (Denis & Schiffermüller), 1775"
5147681,"Lycia hirtaria (Clerck, 1759)",SPECIES,ACCEPTED,Animalia,"5147681: Lycia hirtaria (Clerck, 1759)"
5148247,"Theria rupicapraria (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"5148247: Theria rupicapraria (Denis & Schiffermüller), 1775 | 9455312: Hibernia rupicapraria (Denis & Schiffermüller, 1775)"
5148248,"Theria primaria (Haworth, 1809)",SPECIES,ACCEPTED,Animalia,"5148248: Theria primaria (Haworth, 1809)"
5148286,"Pelurga comitata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5148286: Pelurga comitata (Linnaeus, 1758)"
5148394,"Thera vetustata (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"5148394: Thera vetustata (Denis & Schiffermüller), 1775"
5148424,"Thera britannica (Turner, 1925)",SPECIES,ACCEPTED,Animalia,"5148424: Thera britannica (Turner, 1925)"
5148436,"Thera variata (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"5148436: Thera variata (Denis & Schiffermüller), 1775"
5148462,"Thera juniperata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5148462: Thera juniperata (Linnaeus, 1758)"
5148487,Thera obeliscata (Hübner),SPECIES,ACCEPTED,Animalia,5148487: Thera obeliscata (Hübner)
5149438,"Lomaspilis marginata (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5149438: Lomaspilis marginata (Linnaeus, 1758)"
5149499,"Entephria caesiata (Denis & Schiffermüller), 1775",SPECIES,ACCEPTED,Animalia,"5149499: Entephria caesiata (Denis & Schiffermüller), 1775"
5149665,"Cyclophora punctaria (Linnaeus, 1758)",SPECIES,ACCEPTED,Animalia,"5149665: Cyclophora punctaria (Linnaeus, 1758)"
5149704,"Cyclophora pendularia (Clerck, 1759)",SPECIES,ACCEPTED,Animalia,"5149704: Cyclophora pendularia (Clerck, 1759)"
5149746,"Cyclophora albipunctata (Hufnagel, 1767)",SPECIES,ACCEPTED,Animalia,"5149746: Cyclophora albipunctata (Hufnagel, 1767)"
5149768,"Cyclophora annularia (Fabricius, 1775)",SPECIES,ACCEPTED,Animalia,"5149768: Cyclophora annularia (Fabricius, 1775)"
5149836,"Stegania cararia (Hübner, 1790)",SPECIES,ACCEPTED,Animalia,"5149836: Stegania cararia (Hübner, 1790)"
5149839,"Stegania trimaculata (Villers, 1789)",SPECIES,ACCEPTED,Animalia,"5149839: Stegania trimaculata (Villers, 1789)"
5151589,"Blatta orientalis Linnaeus, 1758",SPECIES,ACCEPTED,Animalia,"5151589: Blatta orientalis Linnaeus, 1758"
5152227,"Perla marginata (Panzer, 1799)",SPECIES,ACCEPTED,Animalia,"5152227: Perla marginata (Panzer, 1799)"
5152271,"Perla burmeisteriana Claassen, 1936",SPECIES,ACCEPTED,Animalia,"5152271: Perla burmeisteriana Claassen, 1936"
5152382,"Xanthostigma xanthostigma (Schummel, 1832)",SPECIES,ACCEPTED,Animalia,"5152382: Xanthostigma xanthostigma (Schummel, 1832)"
