"","speciesName_globi","canonicalName_GBIF.canonicalName","canonicalName_GBIF.scientificName","kingdom.kingdom","kingdom.matchType","usageKey"
"14205","Sarcocystis hjorti",Sarcocystis hjorti,NA,Chromista,NA, 8464214
"14206","Sarcocystis hominis",Sarcocystis,NA,Chromista,NA, 3235419
"14207","Sarcocystis ovalis",Sarcocystis ovalis,NA,Chromista,NA, 8650953
"14208","Sarcocystis rangiferi",Sarcocystis rangiferi,NA,Chromista,NA, 8569376
"14209","Sarcocystis silva",Sarcocystis silva,NA,Chromista,NA, 8703864
"14210","Sarcocystis sinensis",Sarcocystis,NA,Chromista,NA, 3235419
"14211","Sarcocystis tarandi",Sarcocystis tarandi,NA,Chromista,NA, 8492238
"14212","Sarcodon regalis",Sarcodon regalis,NA,Fungi,NA, 5238847
"14213","Sarcodon scabrosus",Sarcodon scabrosus,NA,Fungi,NA, 5238871
"14214","Sarcodontia delectans",Sarcodontia delectans,NA,Fungi,NA, 2543642
"14215","Sarcodontia pachyodon",Sarcodontia pachyodon,NA,Fungi,NA, 2543628
"14216","Sarcomyxa serotina",NA,Sarcomyxa serotina (Schrad.) P.Karst.,NA,EXACT, 3318849
"14217","Sarconesiopsis magellanica",NA,Sarconesiopsis magellanica (Le Guillou) Le Guillou, 1842,NA,EXACT,10101117
"14218","Sarcophaga africa",Sarcophaga africa,NA,Animalia,NA, 4518680
"14219","Sarcophaga agnata",Sarcophaga agnata,NA,Animalia,NA, 4518687
"14220","Sarcophaga aratrix",Sarcophaga aratrix,NA,Animalia,NA, 4518792
"14221","Sarcophaga balanina",Sarcophaga balanina,NA,Animalia,NA, 4518881
"14222","Sarcophaga carnaria",Sarcophaga carnaria,NA,Animalia,NA, 4518735
"14223","Sarcophaga corsicana",Sarcophaga corsicana,NA,Animalia,NA, 4518772
"14224","Sarcophaga cucullans",Sarcophaga cucullans,NA,Animalia,NA, 4518795
"14225","Sarcophaga forma",Sarcophaga,NA,Animalia,NA, 1463100
"14226","Sarcophaga jeanleclercqi",Sarcophaga jeanleclercqi,NA,Animalia,NA, 4518753
"14227","Sarcophaga lehmanni",Sarcophaga lehmanni,NA,Animalia,NA, 4518763
"14228","Sarcophaga marshalli",Sarcophaga marshalli,NA,Animalia,NA, 4518706
"14229","Sarcophaga portschinskyi",Sarcophaga portschinskyi,NA,Animalia,NA, 4518707
"14230","Sarcophaga pyrenaica",Sarcophaga pyrenaica,NA,Animalia,NA, 4518742
"14231","Sarcophaga sexpunctata",Sarcophaga sexpunctata,NA,Animalia,NA, 4518783
"14232","Sarcophaga subvicina",Sarcophaga subvicina,NA,Animalia,NA, 4518758
"14233","Sarcophaga teretirostris",Sarcophaga teretirostris,NA,Animalia,NA, 4518716
"14234","Sarcophaga variegata",Sarcophaga variegata,NA,Animalia,NA, 4518734
"14235","Sarcophilus harrisii",Sarcophilus harrisii,NA,Animalia,NA, 2435451
"14236","Sarcopodium circinatum",Sarcopodium circinatum,NA,Fungi,NA, 5257951
"14237","Sarcoptes scabiei",Sarcoptes scabiei,NA,Animalia,NA, 9660512
"14238","Sarcosphaera coronaria",Sarcosphaera coronaria,NA,Fungi,NA, 2594999
"14239","Sardina pilchardus",Sardina pilchardus,NA,Animalia,NA, 2413224
"14240","Sarea resinae",Sarea resinae,NA,Fungi,NA, 5260439
"14241","Sargus bipunctatus",Sargus bipunctatus,NA,Animalia,NA, 8306271
"14242","Sarocladium kiliense",Sarocladium kiliense,NA,Fungi,NA, 7458603
"14243","Sarocladium strictum",Sarocladium strictum,NA,Fungi,NA, 7794879
"14244","Sarracenia alata",Sarracenia alata,NA,Plantae,NA, 5421377
"14245","Sarucallis kahawaluokalani",Sarucallis kahawaluokalani,NA,Animalia,NA, 2071589
"14246","Sassacus vitis",Sassacus vitis,NA,Animalia,NA, 2177136
"14247","Sassafras albidum",Sassafras albidum,NA,Plantae,NA, 3034002
"14248","Satureja hortensis",Satureja hortensis,NA,Plantae,NA, 2926885
"14249","Satureja montana",Satureja montana,NA,Plantae,NA, 2926884
"14250","Saturnia pavonia",Saturnia pavonia,NA,Animalia,NA, 1867820
"14251","Saturnia pavoniella",Saturnia pavoniella,NA,Animalia,NA, 7764232
"14252","Saturnia pyri",Saturnia pyri,NA,Animalia,NA, 1867928
"14253","Satyrium calanus",Satyrium calanus,NA,Animalia,NA, 5139029
"14254","Satyrium californica",NA,Satyrium californica (W.H.Edwards, 1862),NA,EXACT, 5714741
"14255","Satyrium esculi",NA,Satyrium esculi (Hübner, 1804),NA,EXACT, 7552387
"14256","Satyrium ilicis",NA,Satyrium ilicis (Esper, 1779),NA,EXACT, 5882969
"14257","Satyrium liparops",Satyrium liparops,NA,Animalia,NA, 5714788
"14258","Satyrium pruni",NA,Satyrium pruni (Linnaeus, 1758),NA,EXACT, 5882980
"14259","Satyrium saepium",NA,Satyrium saepium (Boisduval, 1852),NA,EXACT, 5714794
"14260","Satyrium spini",NA,Satyrium spini (Denis & Schiffermüller, 1775),NA,EXACT, 7391741
"14261","Satyrium titus",NA,Satyrium titus (Fabricius, 1793),NA,EXACT, 5714781
"14262","Satyrium w-album",Satyrium w-album,NA,Animalia,NA, 5882965
"14263","Saurauia scabra",Saurauia scabra,NA,Plantae,NA, 8655778
"14264","Saururus cernuus",Saururus cernuus,NA,Plantae,NA, 5384932
"14265","Saussurea gracilis",Saussurea gracilis,NA,Plantae,NA, 5404536
"14266","Sawadaea bicornis",Sawadaea bicornis,NA,Fungi,NA, 2577938
"14267","Sawadaea tulasnei",Sawadaea tulasnei,NA,Fungi,NA, 2577948
"14268","Saxicola ferreus",Saxicola ferreus,NA,Animalia,NA, 5788854
"14269","Saxicola torquatus",Saxicola torquatus,NA,Animalia,NA, 2492526
"14270","Saxifraga aizoides",Saxifraga aizoides,NA,Plantae,NA, 8165236
"14271","Saxifraga caespitosa",Saxifraga,NA,Plantae,NA, 2987833
"14272","Saxifraga cespitosa",Saxifraga cespitosa,NA,Plantae,NA, 3032796
"14273","Saxifraga fortunei",Saxifraga fortunei,NA,Plantae,NA, 7339421
"14274","Saxifraga oppositifolia",Saxifraga oppositifolia,NA,Plantae,NA, 8353146
"14275","Saxifraga spathularis",Saxifraga spathularis,NA,Plantae,NA, 3752882
"14276","Saxifraga × arendsii",Saxifraga,NA,Plantae,NA, 2987833
"14277","Sayornis nigricans",Sayornis nigricans,NA,Animalia,NA, 2483612
"14278","Sayornis phoebe",Sayornis phoebe,NA,Animalia,NA, 2483606
"14279","Sayornis saya",Sayornis saya,NA,Animalia,NA, 2483607
"14280","Scabiosa atropurpurea",NA,Scabiosa atropurpurea L.,NA,EXACT, 2888805
"14281","Scabiosa columbaria",Scabiosa columbaria,NA,Plantae,NA, 2888802
"14282","Scabiosa japonica",NA,Scabiosa japonica Miq.,NA,EXACT, 7300977
"14283","Scabiosa ochroleuca",Scabiosa ochroleuca,NA,Plantae,NA, 2888806
"14284","Scaeva pyrastri",Scaeva pyrastri,NA,Animalia,NA, 1537719
"14285","Scaeva pyrastri?",Scaeva pyrastri,NA,Animalia,NA, 1537719
"14286","Scaeva selenitica",Scaeva selenitica,NA,Animalia,NA, 1537717
"14287","Scaevola aemula",Scaevola aemula,NA,Plantae,NA, 5569367
"14288","Scaevola sericea",Scaevola sericea,NA,Plantae,NA, 7544936
"14289","Scaevola taccada",NA,Scaevola taccada (Gaertn.) Roxb.,NA,EXACT, 6358362
"14290","Scandix australis",Scandix australis,NA,Plantae,NA, 6027018
"14291","Scaphytopius loricatus",Scaphytopius loricatus,NA,Animalia,NA, 2030646
"14292","Scapteriscus vicinus",NA,Scapteriscus vicinus Scudder, 1869,NA,EXACT, 1716095
"14293","Scaptomyza pallida",Scaptomyza pallida,NA,Animalia,NA, 1556863
"14294","Scathophaga furcata",Scathophaga furcata,NA,Animalia,NA, 1556329
"14295","Scathophaga stercoraria",Scathophaga stercoraria,NA,Animalia,NA, 1556243
"14296","Scatopse notata",Scatopse notata,NA,Animalia,NA, 5072268
"14297","Sceliodes cordalis",Sceliodes cordalis,NA,Animalia,NA, 1887580
"14298","Sceliphron caementarium",Sceliphron caementarium,NA,Animalia,NA, 5041466
"14299","Sceliphron curvatum",Sceliphron curvatum,NA,Animalia,NA, 5041422
"14300","Sceliphron destillatorium",Sceliphron destillatorium,NA,Animalia,NA, 5041471
"14301","Sceliphron spirifex",Sceliphron spirifex,NA,Animalia,NA, 5041423
"14302","Sceloporus grammicus",Sceloporus grammicus,NA,Animalia,NA, 2451167
"14303","Sceloporus occidentalis",Sceloporus occidentalis,NA,Animalia,NA, 2451234
"14304","Schefflera bogotensis",Schefflera bogotensis,NA,Plantae,NA, 3038719
"14305","Schefflera digitata",Schefflera digitata,NA,Plantae,NA, 3038393
"14306","Schefflera heptaphylla",NA,Schefflera heptaphylla (L.) Frodin,NA,EXACT, 3038331
"14307","Schendyla nemorensis",Schendyla nemorensis,NA,Animalia,NA, 2234420
"14308","Schiffornis virescens",Schiffornis virescens,NA,Animalia,NA, 2486446
"14309","Schimitschekia populi",Schimitschekia populi,NA,Animalia,NA, 1391619
"14310","Schineria larvae",NA,Schineria larvae Tóth et al., 2001,NA,EXACT, 5427644
"14311","Schinus areira",Schinus areira,NA,Plantae,NA, 3661832
"14312","Schinus molle",Schinus molle,NA,Plantae,NA, 3190642
"14313","Schinus patagonicus",Schinus patagonicus,NA,Plantae,NA, 7321679
"14314","Schinus polygamus",Schinus polygama,NA,Plantae,NA, 4928873
"14315","Schinus terebinthifolia",Schinus terebinthifolia,NA,Plantae,NA, 3660419
"14316","Schistocerca obscura",Schistocerca obscura,NA,Animalia,NA, 1707333
"14317","Schistonchus caprifici",Schistonchus caprifici,NA,Animalia,NA, 4559474
"14318","Schistosoma bovis",Schistosoma bovis,NA,Animalia,NA, 8265189
"14319","Schistosoma indicum",Schistosoma indicum,NA,Animalia,NA, 9072871
"14320","Schistosoma japonicum",Schistosoma japonicum,NA,Animalia,NA,10592508
"14321","Schistosoma mansoni",Schistosoma mansoni,NA,Animalia,NA, 5967489
"14322","Schistosoma mattheei",Schistosoma mattheei,NA,Animalia,NA, 9014060
"14323","Schistosoma spindale",Schistosoma spindale,NA,Animalia,NA, 9917059
"14324","Schizachne purpurascens",Schizachne purpurascens,NA,Plantae,NA, 2705745
"14325","Schizaphis graminum",Schizaphis graminum,NA,Animalia,NA, 2075936
"14326","Schizophyllum commune",Schizophyllum commune,NA,Fungi,NA, 5241128
"14327","Schizopora flavipora",NA,Schizopora flavipora (Berk. & M.A.Curtis ex Cooke) Ryvarden,NA,EXACT, 2518664
"14328","Schizopora paradoxa",Schizopora paradoxa,NA,Fungi,NA, 2518684
"14329","Schizotetranychus garmani",Schizotetranychus garmani,NA,Animalia,NA, 2129153
"14330","Schizothecium aloides",Schizothecium aloides,NA,Fungi,NA, 2573309
"14331","Schizothecium glutinans",Schizothecium glutinans,NA,Fungi,NA, 2573049
"14332","Schizothecium hispidulum",Schizothecium hispidulum,NA,Fungi,NA, 2573062
"14333","Schizothecium nanum",Schizothecium nanum,NA,Fungi,NA, 2573061
"14334","Schizothecium pilosum",Schizothecium pilosum,NA,Fungi,NA, 2573070
"14335","Schizothecium squamulosum",Schizothecium squamulosum,NA,Fungi,NA, 2573044
"14336","Schizothecium tetrasporum",Schizothecium tetrasporum,NA,Fungi,NA, 2573225
"14337","Schizothyrella quercina",Schizothyrella quercina,NA,Fungi,NA, 3475254
"14338","Schizothyrium pomi",Schizothyrium pomi,NA,Fungi,NA, 2624775
"14339","Schizothyrium rufulum",Schizothyrium rufulum,NA,Fungi,NA, 2624794
"14340","Schizothyrium speireum",Schizothyrium speireum,NA,Fungi,NA, 2624791
"14341","Schizura unicornis",Schizura unicornis,NA,Animalia,NA, 5118934
"14342","Schmallenberg orthobunyavirus",Schmallenberg orthobunyavirus,NA,incertae sedis,NA,10680956
"14343","Schoenoplectus californicus",Schoenoplectus californicus,NA,Plantae,NA, 2711108
"14344","Schultesia brachyptera",Schultesia brachyptera,NA,Plantae,NA, 5414423
"14345","Sciaphilus asperatus",Sciaphilus asperatus,NA,Animalia,NA, 1184400
"14346","Sciasminettia frontalis",Sciasminettia frontalis,NA,Animalia,NA, 1570429
"14347","Scilla bifolia",Scilla bifolia,NA,Plantae,NA, 2767506
"14348","Scilla siberica",Scilla siberica,NA,Plantae,NA, 8080743
"14349","Sciocoris cursitans",Sciocoris cursitans,NA,Animalia,NA, 2079253
"14350","Sciocoris sideritidis",Sciocoris sideritidis,NA,Animalia,NA, 4485877
"14351","Scirpus microcarpus",Scirpus microcarpus,NA,Plantae,NA, 2717391
"14352","Scirtothrips dorsalis",Scirtothrips dorsalis,NA,Animalia,NA, 1420615
"14353","Sciurus carolinensis",Sciurus carolinensis,NA,Animalia,NA, 5219681
"14354","Sciurus granatensis",Sciurus granatensis,NA,Animalia,NA, 5219666
"14355","Sciurus niger",Sciurus niger,NA,Animalia,NA, 5219683
"14356","Sciurus vulgaris",Sciurus vulgaris,NA,Animalia,NA, 8211070
"14357","Sclerencoelia fraxinicola",Sclerencoelia fraxinicola,NA,Fungi,NA, 9101631
"14358","Sclerocactus erectocentrus",Sclerocactus erectocentrus,NA,Plantae,NA, 3084531
"14359","Sclerophoma betulae",Sclerophoma betulae,NA,Fungi,NA, 3524312
"14360","Sclerophora",Sclerophora,NA,Fungi,NA, 2610321
"14361","Sclerophora nivea",NA,Sclerophora nivea (J.F.Gmel.) Tibell,NA,EXACT, 2610329
"14362","Sclerophora pallida",Sclerophora pallida,NA,Fungi,NA, 3389383
"14363","Scleropodium obtusifolium",Scleropodium obtusifolium,NA,Plantae,NA, 2679836
"14364","Sclerotinia sclerotiorum",Sclerotinia sclerotiorum,NA,Fungi,NA, 2583154
"14365","Sclerotiopsis macrothecia",Sclerotiopsis macrothecia,NA,Fungi,NA,10222246
"14366","Sclerotium",Sclerotium,NA,Fungi,NA, 2513145
"14367","Sclerotium allii",Sclerotium,NA,Fungi,NA, 2513145
"14368","Sclerotium complanatum",NA,Sclerotium complanatum Tode,NA,EXACT, 8870979
"14369","Sclerotium echinatum",Sclerotium,NA,Fungi,NA, 2513145
"14370","Scolecobasidium",Scolecobasidium,NA,Fungi,NA, 2589570
"14371","Scolecobasidium echinophilum",NA,Scolecobasidium echinophilum (C.Massal.) B.Sutton,NA,EXACT, 2588584
"14372","Scolecocampa liburna",Scolecocampa liburna,NA,Animalia,NA, 1765182
"14373","Scoleconectria scolecospora",Scoleconectria scolecospora,NA,Fungi,NA, 3282722
"14374","Scolecotrichum maculicola",NA,Scolicotrichum maculicola Ellis & Kellerm.,NA,FUZZY, 3498584
"14375","Scolia bicincta",Scolia bicincta,NA,Animalia,NA, 9150240
"14376","Scolia dubia",Scolia dubia,NA,Animalia,NA, 1309715
"14377","Scolia hirta",Scolia hirta,NA,Animalia,NA, 4505864
"14378","Scolia nobilitata",Scolia,NA,Animalia,NA, 1309714
"14379","Scolioneura betuleti",Scolioneura betuleti,NA,Animalia,NA, 4490768
"14380","Scoliopteryx libatrix",Scoliopteryx libatrix,NA,Animalia,NA, 1798449
"14381","Scolopostethus affinis",Scolopostethus affinis,NA,Animalia,NA, 4486578
"14382","Scolymus hispanicus",Scolymus hispanicus,NA,Plantae,NA, 5403742
"14383","Scolypopa australis",Scolypopa australis,NA,Animalia,NA, 2057602
"14384","Scolytogenes incultus",Scolytogenes incultus,NA,Animalia,NA, 1212572
"14385","Scolytus",Scolytus,NA,Animalia,NA, 5013057
"14386","Scolytus amygdali",Scolytus amygdali,NA,Animalia,NA, 1189353
"14387","Scolytus carpini",Scolytus carpini,NA,Animalia,NA, 1189493
"14388","Scolytus intricatus",Scolytus intricatus,NA,Animalia,NA, 1189446
"14389","Scolytus mali",Scolytus mali,NA,Animalia,NA, 7458371
"14390","Scolytus monticolae",Scolytus monticolae,NA,Animalia,NA, 7355049
"14391","Scolytus multistriatus",Scolytus multistriatus,NA,Animalia,NA, 1189289
"14392","Scolytus muticus",Scolytus muticus,NA,Animalia,NA, 5013074
"14393","Scolytus ratzeburgi",Scolytus ratzeburgii,NA,Animalia,NA, 1189386
"14394","Scolytus ratzeburgii",Scolytus ratzeburgii,NA,Animalia,NA, 1189386
"14395","Scolytus rugulosus",Scolytus rugulosus,NA,Animalia,NA, 7749219
"14396","Scolytus scolytus",Scolytus scolytus,NA,Animalia,NA, 1189355
"14397","Scolytus unispinosus",Scolytus unispinosus,NA,Animalia,NA, 7686576
"14398","Scolytus ventralis",Scolytus ventralis,NA,Animalia,NA, 5013205
"14399","Scomber japonicus",Scomber japonicus,NA,Animalia,NA, 7599552
"14400","Scopaeus ryei",Scopaeus ryei,NA,Animalia,NA, 4438708
"14401","Scoparia chalicodes",Scoparia chalicodes,NA,Animalia,NA, 5126870
"14402","Scopelodes testacea",Scopelodes testacea,NA,Animalia,NA, 1752874
"14403","Scopelodes venosa",Scopelodes venosa,NA,Animalia,NA, 1752860
"14404","Scopula actuaria",Scopula actuaria,NA,Animalia,NA, 5145470
"14405","Scopula ornata",Scopula ornata,NA,Animalia,NA, 5144805
"14406","Scorias spongiosa",Scorias spongiosa,NA,Fungi,NA, 2620019
"14407","Scorzoneroides autumnalis",Scorzoneroides autumnalis,NA,Plantae,NA, 3133512
"14408","Scotochroa basalis",Scotochroa basalis,NA,Animalia,NA, 6989684
"14409","Scraptia fuscula",Scraptia fuscula,NA,Animalia,NA, 4456193
"14410","Scrophularia atrata",Scrophularia atrata,NA,Plantae,NA, 3170882
"14411","Scrophularia auriculata",Scrophularia auriculata,NA,Plantae,NA, 3170875
"14412","Scrophularia californica",Scrophularia californica,NA,Plantae,NA, 3170868
"14413","Scrophularia laevis",Scrophularia laevis,NA,Plantae,NA, 3170869
"14414","Scrophularia lanceolata",Scrophularia lanceolata,NA,Plantae,NA, 3170878
"14415","Scrophularia marilandica",Scrophularia marilandica,NA,Plantae,NA, 3170885
"14416","Scrophularia nodosa",Scrophularia nodosa,NA,Plantae,NA, 3170886
"14417","Scrophularia villosa",Scrophularia villosa,NA,Plantae,NA, 7534613
"14418","Scutellaria mexicana",Scutellaria mexicana,NA,Plantae,NA, 5608896
"14419","Scutellaria parvula",Scutellaria parvula,NA,Plantae,NA, 5341380
"14420","Scutellista caerulea",Scutellista caerulea,NA,Animalia,NA, 1392156
"14421","Scutigera coleoptrata",Scutigera coleoptrata,NA,Animalia,NA, 5179027
"14422","Scutigerella immaculata",Scutigerella immaculata,NA,Animalia,NA, 1010618
"14423","Scutiphora pedicellata",Scutiphora pedicellata,NA,Animalia,NA, 4785113
"14424","Scyllarus arctus",Scyllarus arctus,NA,Animalia,NA, 2221691
"14425","Scymnodes lividigaster",Scymnodes lividigaster,NA,Animalia,NA, 1043125
"14426","Scymnus auritus",Scymnus auritus,NA,Animalia,NA, 5749475
"14427","Scymnus frontalis",Scymnus frontalis,NA,Animalia,NA, 5749504
"14428","Scymnus haemorrhoidalis",Scymnus haemorrhoidalis,NA,Animalia,NA, 5749533
"14429","Scymnus interruptus",Scymnus interruptus,NA,Animalia,NA, 5749524
"14430","Scytinostroma arachnoideum",Scytinostroma arachnoideum,NA,Fungi,NA, 2552656
"14431","Scytinostroma lusitanicum",Scytinostroma lusitanicum,NA,Fungi,NA, 7550923
"14432","Sebacina calcea",NA,Sebacina calcea (Pers.) Bres.,NA,EXACT, 8960932
"14433","Sebacina incrustans",Sebacina incrustans,NA,Fungi,NA, 2522091
"14434","Secale cereale",Secale cereale,NA,Plantae,NA, 2705966
"14435","Sechium edule",Sechium edule,NA,Plantae,NA, 2874612
"14436","Sectiliclava cleone",Sectiliclava cleone,NA,Animalia,NA, 1379450
"14437","Securigera varia",NA,Securigera varia (L.) Lassen,NA,EXACT, 5350000
"14438","Sedum acre",Sedum acre,NA,Plantae,NA, 5362007
"14439","Sedum album",Sedum album,NA,Plantae,NA, 5362008
"14440","Sedum anglicum",Sedum anglicum,NA,Plantae,NA, 5687974
"14441","Sedum dendroideum",Sedum dendroideum,NA,Plantae,NA, 5361995
"14442","Sedum praealtum",Sedum praealtum,NA,Plantae,NA, 5362012
"14443","Sedum pulchellum",Sedum pulchellum,NA,Plantae,NA, 5361999
"14444","Sedum sarmentosum",Sedum sarmentosum,NA,Plantae,NA, 5362004
"14445","Seewis orhtohantavirus",Seewis orhtohantavirus,NA,incertae sedis,NA,10868552
"14446","Sehirus cinctus",Sehirus cinctus,NA,Animalia,NA, 2078783
"14447","Seinura linfordi",Seinura linfordi,NA,Animalia,NA, 4559487
"14448","Seiridium cardinale",Seiridium cardinale,NA,Fungi,NA, 2575053
"14449","Sejus rafalskii",Sejus,NA,Animalia,NA, 2185013
"14450","Sejus togatus",Sejus togatus,NA,Animalia,NA, 4549788
"14451","Seladerma breve",Seladerma breve,NA,Animalia,NA, 1397732
"14452","Selasphorus rufus",Selasphorus rufus,NA,Animalia,NA, 2476855
"14453","Selasphorus sasin",Selasphorus sasin,NA,Animalia,NA, 2476852
"14454","Selatosomus aeneus",Selatosomus aeneus,NA,Animalia,NA, 4429000
"14455","Selenia dentaria",Selenia dentaria,NA,Animalia,NA, 1962204
"14456","Selenia lunularia",Selenia lunularia,NA,Animalia,NA, 1962268
"14457","Selenia tetralunaria",Selenia tetralunaria,NA,Animalia,NA, 1962265
"14458","Selenicereus spinulosus",Selenicereus spinulosus,NA,Plantae,NA, 3084464
"14459","Selenidera maculirostris",Selenidera maculirostris,NA,Animalia,NA, 2478760
"14460","Selepa celtis",Selepa celtis,NA,Animalia,NA, 1801152
"14461","Selinia pulchra",Selinia pulchra,NA,Fungi,NA, 2561401
"14462","Sellaphora seminulum",NA,Sellaphora seminulum (Grunow) D.G.Mann, 1989,NA,EXACT, 8363370
"14463","Semanotus japonicus",Semanotus japonicus,NA,Animalia,NA, 5001000
"14464","Semanotus litigiosus",Semanotus litigiosus,NA,Animalia,NA, 9300786
"14465","Semioscopis steinkellneriana",Semioscopis steinkellneriana,NA,Animalia,NA, 1835432
"14466","Semiothisa adonis",NA,Semiothisa adonis (Barnes & McDunnough, 1918),NA,EXACT, 1959054
"14467","Semiothisa aemulataria",NA,Semiothisa aemulataria (Walker, 1861),NA,EXACT, 1959032
"14468","Semiothisa madopata",NA,Semiothisa madopata (Guenée, 1858),NA,EXACT, 1959132
"14469","Semiothisa ocellinata",NA,Semiothisa ocellinata (Guenée, 1858),NA,EXACT, 1959248
"14470","Semiothisa orillata",NA,Semiothisa orillata (Walker, 1863),NA,EXACT, 9522745
"14471","Semiothisa pluviata",NA,Semiothisa pluviata (Fabricius, 1798),NA,EXACT, 1958584
"14472","Semliki forest virus",Semliki Forest virus,NA,incertae sedis,NA,10144253
"14473","Semliki Forest virus",Semliki Forest virus,NA,incertae sedis,NA,10144253
"14474","Sempervivum tectorum",Sempervivum tectorum,NA,Plantae,NA, 2985949
"14475","Semudobia skuhravae",NA,Semudobia skuhravae Roskam, 1977,NA,EXACT, 1594319
"14476","Semudobia tarda",NA,Semudobia tarda Roskam, 1977,NA,EXACT, 1594337
"14477","Senecavirus A",Senecavirus A,NA,incertae sedis,NA,10386415
"14478","Senecio actinella",NA,Senecio actinella Greene,NA,EXACT, 3108157
"14479","Senecio angulatus",Senecio angulatus,NA,Plantae,NA, 4933568
"14480","Senecio aquaticus",Senecio aquaticus,NA,Plantae,NA, 7908427
"14481","Senecio bravensis",Senecio bravensis,NA,Plantae,NA, 3108658
"14482","Senecio bustillosianus",Senecio bustillosianus,NA,Plantae,NA, 3108918
"14483","Senecio cineraria",NA,Senecio cineraria DC.,NA,EXACT, 3097222
"14484","Senecio crassulus",Senecio crassulus,NA,Plantae,NA, 3108477
"14485","Senecio erucifolius",Jacobaea,NA,Plantae,NA, 7678064
"14486","Senecio esleri",Senecio esleri,NA,Plantae,NA, 3107406
"14487","Senecio flaccidus",Senecio flaccidus,NA,Plantae,NA, 3108316
"14488","Senecio formosoides",Senecio formosoides,NA,Plantae,NA, 3107241
"14489","Senecio formosus",Senecio formosus,NA,Plantae,NA, 3107233
"14490","Senecio gallicus",Senecio gallicus,NA,Plantae,NA, 3107896
"14491","Senecio inaequidens",Senecio inaequidens,NA,Plantae,NA, 3109086
"14492","Senecio jacobaea",Senecio jacobaea,NA,Plantae,NA, 8965572
"14493","Senecio madagascariensis",Senecio madagascariensis,NA,Plantae,NA, 3107722
"14494","Senecio nemorensis",Senecio nemorensis,NA,Plantae,NA, 3107839
"14495","Senecio skirrhodon",Senecio skirrhodon,NA,Plantae,NA, 3108348
"14496","Senecio spartioides",Senecio spartioides,NA,Plantae,NA, 3107552
"14497","Senecio sylvaticus",Senecio sylvaticus,NA,Plantae,NA, 3107987
"14498","Senecio triangularis",Senecio triangularis,NA,Plantae,NA, 3108906
"14499","Senecio vulgaris",Senecio vulgaris,NA,Plantae,NA, 3108983
