"","usageKey","scientificName","canonicalName","rank","status","confidence","matchType","kingdom","species","kingdomKey","speciesKey","species_name_network","king_network"
"136",4548776,"Ornithonyssus sylviarum (Canestrini & Fanzago, 1877)","Ornithonyssus sylviarum","SPECIES","ACCEPTED",100,"EXACT","Animalia","Ornithonyssus sylviarum",1,4548776,"Ornithonyssus sylviarum","Animalia"
"137",3225085,"Mycobacterium avium Chester, 1901","Mycobacterium avium","SPECIES","ACCEPTED",100,"EXACT","Bacteria","Mycobacterium avium",3,3225085,"Mycobacterium avium","Bacteria"
"138",8834621,"Lactobacillus fermentum Beijerinck, 1901","Lactobacillus fermentum","SPECIES","ACCEPTED",100,"EXACT","Bacteria","Lactobacillus fermentum",3,8834621,"Lactobacillus fermentum","Bacteria"
"139",3227410,"Enterococcus gallinarum (Bridge & Sneath, 1982) Collins et al., 1984","Enterococcus gallinarum","SPECIES","ACCEPTED",100,"EXACT","Bacteria","Enterococcus gallinarum",3,3227410,"Enterococcus gallinarum","Bacteria"
"140",9819096,"Enterococcus avium","Enterococcus avium","SPECIES","ACCEPTED",100,"EXACT","Bacteria","Enterococcus avium",3,9819096,"Enterococcus avium","Bacteria"
"141",3226004,"Mycoplasma gallinarum Freundt, 1955","Mycoplasma gallinarum","SPECIES","ACCEPTED",100,"EXACT","Bacteria","Mycoplasma gallinarum",3,3226004,"Mycoplasma gallinarum","Bacteria"
"142",5428171,"Serpulina alvinipulli Stanton et al., 1998","Serpulina alvinipulli","SPECIES","SYNONYM",100,"EXACT","Bacteria","Brachyspira alvinipulli",3,5428172,"Serpulina alvinipulli","Bacteria"
"143",10887515,"Proteus mirabilis B","Proteus mirabilis","SPECIES","ACCEPTED",99,"EXACT","Bacteria","Proteus mirabilis",3,10887515,"Proteus mirabilis","Bacteria"
"144",5427575,"Escherichia albertii Huys et al., 2003","Escherichia albertii","SPECIES","ACCEPTED",100,"EXACT","Bacteria","Escherichia albertii",3,5427575,"Escherichia albertii","Bacteria"
"145",10732598,"Citrobacter freundii_E","Citrobacter freundii","SPECIES","ACCEPTED",99,"EXACT","Bacteria","Citrobacter freundii",3,10732598,"Citrobacter freundii","Bacteria"
"146",3223402,"Helicobacter pullorum Stanley et al., 1995","Helicobacter pullorum","SPECIES","ACCEPTED",100,"EXACT","Bacteria","Helicobacter pullorum",3,3223402,"Helicobacter pullorum","Bacteria"
"147",2465346,"Python sebae (Gmelin, 1789)","Python sebae","SPECIES","ACCEPTED",100,"EXACT","Animalia","Python sebae",1,2465346,"Python sebae","Animalia"
"148",1365418,"Encarsia formosa Gahan, 1924","Encarsia formosa","SPECIES","ACCEPTED",100,"EXACT","Animalia","Encarsia formosa",1,1365418,"Encarsia formosa","Animalia"
"149",10117371,"Fowl aviadenovirus B","Fowl aviadenovirus B","SPECIES","ACCEPTED",100,"EXACT","Viruses","Fowl aviadenovirus B",8,10117371,"Fowl aviadenovirus B",""
"150",9919950,"Chick syncytial virus","Chick syncytial virus","SPECIES","ACCEPTED",100,"EXACT","Viruses","Chick syncytial virus",8,9919950,"Chick syncytial virus",""
"151",10301199,"Anopheles B orthobunyavirus","Anopheles B orthobunyavirus","SPECIES","ACCEPTED",100,"EXACT","Viruses","Anopheles B orthobunyavirus",8,10301199,"Anopheles B orthobunyavirus",""
"152",10785358,"Paramonostomum philippinense Velasquez, 1969","Paramonostomum philippinense","SPECIES","ACCEPTED",100,"EXACT","Animalia","Paramonostomum philippinense",1,10785358,"Paramonostomum philippinense","Animalia"
"153",9977304,"Aroa virus","Aroa virus","SPECIES","ACCEPTED",100,"EXACT","Viruses","Aroa virus",8,9977304,"Aroa virus","Orthornavirae"
"154",10290483,"Corriparta virus","Corriparta virus","SPECIES","ACCEPTED",100,"EXACT","Viruses","Corriparta virus",8,10290483,"Corriparta virus","Orthornavirae"
"155",10273687,"Meleagrid alphaherpesvirus 1","Meleagrid alphaherpesvirus 1","SPECIES","ACCEPTED",100,"EXACT","Viruses","Meleagrid alphaherpesvirus 1",8,10273687,"Meleagrid alphaherpesvirus 1","Heunggongvirae"
"156",9879157,"Gallid alphaherpesvirus 3","Gallid alphaherpesvirus 3","SPECIES","ACCEPTED",100,"EXACT","Viruses","Gallid alphaherpesvirus 3",8,9879157,"Gallid alphaherpesvirus 3","Heunggongvirae"
"157",10268337,"Fowl aviadenovirus E","Fowl aviadenovirus E","SPECIES","ACCEPTED",100,"EXACT","Viruses","Fowl aviadenovirus E",8,10268337,"Fowl aviadenovirus E","Bamfordvirae"
"158",10414987,"Fowl aviadenovirus D","Fowl aviadenovirus D","SPECIES","ACCEPTED",100,"EXACT","Viruses","Fowl aviadenovirus D",8,10414987,"Fowl aviadenovirus D","Bamfordvirae"
"159",9873830,"Fowl aviadenovirus C","Fowl aviadenovirus C","SPECIES","ACCEPTED",100,"EXACT","Viruses","Fowl aviadenovirus C",8,9873830,"Fowl aviadenovirus C","Bamfordvirae"
"160",10024320,"Fowl aviadenovirus A","Fowl aviadenovirus A","SPECIES","ACCEPTED",100,"EXACT","Viruses","Fowl aviadenovirus A",8,10024320,"Fowl aviadenovirus A","Bamfordvirae"
"161",10190980,"Aves polyomavirus 1","Aves polyomavirus 1","SPECIES","ACCEPTED",100,"EXACT","Viruses","Aves polyomavirus 1",8,10190980,"Aves polyomavirus 1","Shotokuvirae"
"162",10334774,"Rotavirus G","Rotavirus G","SPECIES","ACCEPTED",100,"EXACT","Viruses","Rotavirus G",8,10334774,"Rotavirus G","Orthornavirae"
"163",10493776,"Sicinivirus A","Sicinivirus A","SPECIES","ACCEPTED",100,"EXACT","Viruses","Sicinivirus A",8,10493776,"Sicinivirus A","Orthornavirae"
"164",10539818,"Orthohepevirus B","Orthohepevirus B","SPECIES","ACCEPTED",100,"EXACT","Viruses","Orthohepevirus B",8,10539818,"Orthohepevirus B","Orthornavirae"
"165",10514147,"Avian dependoparvovirus 1","Avian dependoparvovirus 1","SPECIES","ACCEPTED",100,"EXACT","Viruses","Avian dependoparvovirus 1",8,10514147,"Avian dependoparvovirus 1","Shotokuvirae"
"166",10140273,"Galliform aveparvovirus 1","Galliform aveparvovirus 1","SPECIES","ACCEPTED",100,"EXACT","Viruses","Galliform aveparvovirus 1",8,10140273,"Galliform aveparvovirus 1","Shotokuvirae"
"167",10412346,"Gallivirus A","Gallivirus A","SPECIES","ACCEPTED",100,"EXACT","Viruses","Gallivirus A",8,10412346,"Gallivirus A","Orthornavirae"
"168",10005023,"Avisivirus A","Avisivirus A","SPECIES","ACCEPTED",100,"EXACT","Viruses","Avisivirus A",8,10005023,"Avisivirus A","Orthornavirae"
"169",9838489,"Duck atadenovirus A","Duck atadenovirus A","SPECIES","ACCEPTED",100,"EXACT","Viruses","Duck atadenovirus A",8,9838489,"Duck atadenovirus A","Bamfordvirae"
"170",10479424,"Chicken anemia virus","Chicken anemia virus","SPECIES","ACCEPTED",100,"EXACT","Viruses","Chicken anemia virus",8,10479424,"Chicken anemia virus",""
"171",10555936,"Fujinami sarcoma virus","Fujinami sarcoma virus","SPECIES","ACCEPTED",100,"EXACT","Viruses","Fujinami sarcoma virus",8,10555936,"Fujinami sarcoma virus","Pararnavirae"
"172",9884352,"Avian sarcoma virus CT10","Avian sarcoma virus CT10","SPECIES","ACCEPTED",100,"EXACT","Viruses","Avian sarcoma virus CT10",8,9884352,"Avian sarcoma virus CT10","Pararnavirae"
"173",10278892,"Avian carcinoma Mill Hill virus 2","Avian carcinoma Mill Hill virus 2","SPECIES","ACCEPTED",100,"EXACT","Viruses","Avian carcinoma Mill Hill virus 2",8,10278892,"Avian carcinoma Mill Hill virus 2","Pararnavirae"
"174",10159818,"Avian myelocytomatosis virus 29","Avian myelocytomatosis virus 29","SPECIES","ACCEPTED",100,"EXACT","Viruses","Avian myelocytomatosis virus 29",8,10159818,"Avian myelocytomatosis virus 29","Pararnavirae"
"175",10111380,"Rabies lyssavirus","Rabies lyssavirus","SPECIES","ACCEPTED",100,"EXACT","Viruses","Rabies lyssavirus",8,10111380,"Rabies lyssavirus","Orthornavirae"
"176",10014447,"Gallid alphaherpesvirus 2","Gallid alphaherpesvirus 2","SPECIES","ACCEPTED",100,"EXACT","Viruses","Gallid alphaherpesvirus 2",8,10014447,"Gallid alphaherpesvirus 2","Heunggongvirae"
"177",10087144,"Gallid alphaherpesvirus 1","Gallid alphaherpesvirus 1","SPECIES","ACCEPTED",100,"EXACT","Viruses","Gallid alphaherpesvirus 1",8,10087144,"Gallid alphaherpesvirus 1","Heunggongvirae"
"178",9184696,"Echinochasmus leopoldinae Scholz, Ditrich & Vargas-Vazquez, 1996","Echinochasmus leopoldinae","SPECIES","ACCEPTED",100,"EXACT","Animalia","Echinochasmus leopoldinae",1,9184696,"Echinochasmus leopoldinae","Animalia"
"179",2504074,"Metoliophilus uvaticus","Metoliophilus uvaticus","SPECIES","ACCEPTED",96,"FUZZY","Animalia","Metoliophilus uvaticus",1,2504074,"Metoliophilus uvatici","Animalia"
"180",9152009,"Echinostoma barbosai Lie & Basch, 1966","Echinostoma barbosai","SPECIES","ACCEPTED",100,"EXACT","Animalia","Echinostoma barbosai",1,9152009,"Echinostoma barbosai","Animalia"
"181",9081887,"Zonorchis philippinensis Fischthal & Kuntz, 1973","Zonorchis philippinensis","SPECIES","DOUBTFUL",99,"EXACT","Animalia","Zonorchis philippinensis",1,9081887,"Zonorchis philippinensis","Animalia"
"182",8735497,"Chlamydia gallinacea Sachse et al., 2015","Chlamydia gallinacea","SPECIES","ACCEPTED",100,"EXACT","Bacteria","Chlamydia gallinacea",3,8735497,"Chlamydia gallinacea","Bacteria"
"183",8412476,"Anaerostipes butyraticus Eeckhaut et al., 2010","Anaerostipes butyraticus","SPECIES","ACCEPTED",100,"EXACT","Bacteria","Anaerostipes butyraticus",3,8412476,"Anaerostipes butyraticus","Bacteria"
"184",8163913,"Chryseobacterium gallinarum Kämpfer et al., 2014","Chryseobacterium gallinarum","SPECIES","ACCEPTED",100,"EXACT","Bacteria","Chryseobacterium gallinarum",3,8163913,"Chryseobacterium gallinarum","Bacteria"
"185",7465383,"Butyricicoccus pullicaecorum_A","Butyricicoccus pullicaecorum","SPECIES","ACCEPTED",99,"EXACT","Bacteria","Butyricicoccus pullicaecorum",3,7465383,"Butyricicoccus pullicaecorum","Bacteria"
"186",7369775,"Avibacterium endocarditidis Bisgaard et al., 2007","Avibacterium endocarditidis","SPECIES","ACCEPTED",100,"EXACT","Bacteria","Avibacterium endocarditidis",3,7369775,"Avibacterium endocarditidis","Bacteria"
"187",7348783,"Mesostephanus yedeae Dennis & Penner, 1971","Mesostephanus yedeae","SPECIES","SYNONYM",100,"EXACT","Animalia","Mesostephanus appendiculatoides",1,2503704,"Mesostephanus yedeae","Animalia"
"188",6935470,"Myrsidea piageti Harrison, 1916","Myrsidea piageti","SPECIES","ACCEPTED",100,"EXACT","Animalia","Myrsidea piageti",1,6935470,"Myrsidea piageti","Animalia"
"189",10918040,"Morganella morganii_A","Morganella morganii","SPECIES","ACCEPTED",99,"EXACT","Bacteria","Morganella morganii",3,10918040,"Morganella morganii","Bacteria"
"190",5233633,"Echinolepis carioca (Magalhaes, 1898)","Echinolepis carioca","SPECIES","ACCEPTED",100,"EXACT","Animalia","Echinolepis carioca",1,5233633,"Echinolepis carioca","Animalia"
"191",4558692,"Subulura differens (Sonsino, 1890)","Subulura differens","SPECIES","ACCEPTED",100,"EXACT","Animalia","Subulura differens",1,4558692,"Subulura differens","Animalia"
"192",4414699,"Leucochloridiomorpha constantiae (Mueller, 1935)","Leucochloridiomorpha constantiae","SPECIES","ACCEPTED",100,"EXACT","Animalia","Leucochloridiomorpha constantiae",1,4414699,"Leucochloridiomorpha constantiae","Animalia"
"193",4414067,"Himasthla alincia Dietz, 1909","Himasthla alincia","SPECIES","ACCEPTED",100,"EXACT","Animalia","Himasthla alincia",1,4414067,"Himasthla alincia","Animalia"
"194",2863358,"Stemona tuberosa Lour.","Stemona tuberosa","SPECIES","ACCEPTED",100,"EXACT","Plantae","Stemona tuberosa",6,2863358,"Stemona tuberosa","Plantae"
"195",2505811,"Cloacitrema philippinum","Cloacitrema philippinum","SPECIES","ACCEPTED",100,"EXACT","Animalia","Cloacitrema philippinum",1,2505811,"Cloacitrema philippinum","Animalia"
"196",2503716,"Neogogatea kentuckiensis","Neogogatea kentuckiensis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Neogogatea kentuckiensis",1,2503716,"Neogogatea kentuckiensis","Animalia"
"197",2503545,"Gigantobilharzia huronensis Najim, 1950","Gigantobilharzia huronensis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Gigantobilharzia huronensis",1,2503545,"Gigantobilharzia huronensis","Animalia"
"198",2503374,"Urogonimus certhiae (McIntosh, 1927)","Urogonimus certhiae","SPECIES","ACCEPTED",100,"EXACT","Animalia","Urogonimus certhiae",1,2503374,"Urogonimus certhiae","Animalia"
"199",10971266,"Clostridioides difficile_E","Clostridioides difficile","SPECIES","ACCEPTED",99,"EXACT","Bacteria","Clostridioides difficile",3,10971266,"Clostridioides difficile","Bacteria"
"200",10523863,"Y73 sarcoma virus","Y73 sarcoma virus","SPECIES","ACCEPTED",100,"EXACT","Viruses","Y73 sarcoma virus",8,10523863,"Y73 sarcoma virus","Pararnavirae"
"201",10498982,"Pigeon circovirus","Pigeon circovirus","SPECIES","ACCEPTED",100,"EXACT","Viruses","Pigeon circovirus",8,10498982,"Pigeon circovirus","Shotokuvirae"
"202",10296754,"Tremovirus A","Tremovirus A","SPECIES","ACCEPTED",100,"EXACT","Viruses","Tremovirus A",8,10296754,"Tremovirus A","Orthornavirae"
"203",10127935,"UR2 sarcoma virus","UR2 sarcoma virus","SPECIES","ACCEPTED",100,"EXACT","Viruses","UR2 sarcoma virus",8,10127935,"UR2 sarcoma virus","Pararnavirae"
"204",2480420,"Pernis apivorus (Linnaeus, 1758)","Pernis apivorus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Pernis apivorus",1,2480420,"Pernis apivorus","Animalia"
"205",2480446,"Haliaeetus leucocephalus (Linnaeus, 1766)","Haliaeetus leucocephalus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Haliaeetus leucocephalus",1,2480446,"Haliaeetus leucocephalus","Animalia"
"206",5427909,"Acholeplasma equifetale Kirchoff, 1974","Acholeplasma equifetale","SPECIES","ACCEPTED",100,"EXACT","Bacteria","Acholeplasma equifetale",3,5427909,"Acholeplasma equifetale","Bacteria"
"207",3226559,"Clostridium botulinum_A","Clostridium botulinum","SPECIES","ACCEPTED",100,"EXACT","Bacteria","Clostridium botulinum",3,3226559,"Clostridium botulinum","Bacteria"
"208",3219834,"Bordetella hinzii Vandamme et al., 1995","Bordetella hinzii","SPECIES","ACCEPTED",100,"EXACT","Bacteria","Bordetella hinzii",3,3219834,"Bordetella hinzii","Bacteria"
"209",3219831,"Bordetella avium Kersters et al., 1984","Bordetella avium","SPECIES","ACCEPTED",100,"EXACT","Bacteria","Bordetella avium",3,3219831,"Bordetella avium","Bacteria"
"210",3227716,"Staphylococcus gallinarum Devriese et al., 1983","Staphylococcus gallinarum","SPECIES","ACCEPTED",100,"EXACT","Bacteria","Staphylococcus gallinarum",3,3227716,"Staphylococcus gallinarum","Bacteria"
"211",3227664,"Staphylococcus lentus (Kloos et al., 1967) Schleifer et al., 1983","Staphylococcus lentus","SPECIES","ACCEPTED",100,"EXACT","Bacteria","Staphylococcus lentus",3,3227664,"Staphylococcus lentus","Bacteria"
"212",3227655,"Staphylococcus epidermidis (Winslow & Winslow, 1908) Evans, 1916","Staphylococcus epidermidis","SPECIES","ACCEPTED",100,"EXACT","Bacteria","Staphylococcus epidermidis",3,3227655,"Staphylococcus epidermidis","Bacteria"
"213",10933471,"Staphylococcus simulans_B","Staphylococcus simulans","SPECIES","ACCEPTED",99,"EXACT","Bacteria","Staphylococcus simulans",3,10933471,"Staphylococcus simulans","Bacteria"
"214",3226565,"Clostridium chauvoei (Arloing et al., 1887) Scott, 1928","Clostridium chauvoei","SPECIES","ACCEPTED",100,"EXACT","Bacteria","Clostridium chauvoei",3,3226565,"Clostridium chauvoei","Bacteria"
"215",10979426,"Listeria monocytogenes_B","Listeria monocytogenes","SPECIES","ACCEPTED",99,"EXACT","Bacteria","Listeria monocytogenes",3,10979426,"Listeria monocytogenes","Bacteria"
"216",3227053,"Streptococcus alactolyticus Farrow et al., 1985","Streptococcus alactolyticus","SPECIES","ACCEPTED",100,"EXACT","Bacteria","Streptococcus alactolyticus",3,3227053,"Streptococcus alactolyticus","Bacteria"
"217",3228180,"Borrelia duttonii (Novy & Knapp, 1906) Bergey et al., 1925","Borrelia duttonii","SPECIES","ACCEPTED",100,"EXACT","Bacteria","Borrelia duttonii",3,3228180,"Borrelia duttonii","Bacteria"
"218",5428173,"Brachyspira hyodysenteriae (Harris et al., 1972) Ochiai et al., 1998","Brachyspira hyodysenteriae","SPECIES","ACCEPTED",100,"EXACT","Bacteria","Brachyspira hyodysenteriae",3,5428173,"Brachyspira hyodysenteriae","Bacteria"
"219",3223274,"Acinetobacter baumannii_B","Acinetobacter baumannii","SPECIES","ACCEPTED",100,"EXACT","Bacteria","Acinetobacter baumannii",3,3223274,"Acinetobacter baumannii","Bacteria"
"220",3222261,"Volucribacter psittacicida Christensen et al., 2004","Volucribacter psittacicida","SPECIES","ACCEPTED",100,"EXACT","Bacteria","Volucribacter psittacicida",3,3222261,"Volucribacter psittacicida","Bacteria"
"221",3222198,"Avibacterium volantium (Mutters et al., 1985) Blackall et al., 2005","Avibacterium volantium","SPECIES","ACCEPTED",100,"EXACT","Bacteria","Avibacterium volantium",3,3222198,"Avibacterium volantium","Bacteria"
"222",10765765,"Hafnia alvei B","Hafnia alvei","SPECIES","ACCEPTED",99,"EXACT","Bacteria","Hafnia alvei",3,10765765,"Hafnia alvei","Bacteria"
"223",9102803,"Campylobacter lari","Campylobacter lari","SPECIES","ACCEPTED",99,"EXACT","Bacteria","Campylobacter lari",3,9102803,"Campylobacter lari","Bacteria"
"224",11252498,"Riemerella anatipestifer_B","Riemerella anatipestifer","SPECIES","ACCEPTED",99,"EXACT","Bacteria","Riemerella anatipestifer",3,11252498,"Riemerella anatipestifer","Bacteria"
"225",3228647,"Elizabethkingia meningoseptica (King, 1959) Kim et al., 2005","Elizabethkingia meningoseptica","SPECIES","ACCEPTED",100,"EXACT","Bacteria","Elizabethkingia meningoseptica",3,3228647,"Elizabethkingia meningoseptica","Bacteria"
"226",9917201,"Human picobirnavirus","Human picobirnavirus","SPECIES","ACCEPTED",100,"EXACT","Viruses","Human picobirnavirus",8,9917201,"Human picobirnavirus","Viruses"
"227",5056025,"Glossina morsitans Westwood, 1851","Glossina morsitans","SPECIES","ACCEPTED",100,"EXACT","Animalia","Glossina morsitans",1,5056025,"Glossina morsitans","Animalia"
"228",3222996,"Francisella tularensis (McCoy & Chapin, 1912) Dorofeev, 1947","Francisella tularensis","SPECIES","ACCEPTED",100,"EXACT","Bacteria","Francisella tularensis",3,3222996,"Francisella tularensis","Bacteria"
"229",3227698,"Staphylococcus sciuri Kloos et al., 1976","Staphylococcus sciuri","SPECIES","ACCEPTED",100,"EXACT","Bacteria","Staphylococcus sciuri",3,3227698,"Staphylococcus sciuri","Bacteria"
"230",3227113,"Streptococcus equi Sand & Jensen, 1888","Streptococcus equi","SPECIES","ACCEPTED",100,"EXACT","Bacteria","Streptococcus equi",3,3227113,"Streptococcus equi","Bacteria"
"231",1876542,"Galleria mellonella (Linnaeus, 1758)","Galleria mellonella","SPECIES","ACCEPTED",100,"EXACT","Animalia","Galleria mellonella",1,1876542,"Galleria mellonella","Animalia"
"232",10501539,"Ilheus virus","Ilheus virus","SPECIES","ACCEPTED",100,"EXACT","Viruses","Ilheus virus",8,10501539,"Ilheus virus","Viruses"
"233",10181998,"Japanese encephalitis virus","Japanese encephalitis virus","SPECIES","ACCEPTED",100,"EXACT","Viruses","Japanese encephalitis virus",8,10181998,"Japanese encephalitis virus","Viruses"
"234",10314315,"Tembusu virus","Tembusu virus","SPECIES","ACCEPTED",100,"EXACT","Viruses","Tembusu virus",8,10314315,"Tembusu virus","Viruses"
"235",9919768,"Usutu virus","Usutu virus","SPECIES","ACCEPTED",100,"EXACT","Viruses","Usutu virus",8,9919768,"Usutu virus","Viruses"
"236",10397616,"Molluscum contagiosum virus","Molluscum contagiosum virus","SPECIES","ACCEPTED",100,"EXACT","Viruses","Molluscum contagiosum virus",8,10397616,"Molluscum contagiosum virus","Viruses"
"237",10388713,"Eastern equine encephalitis virus","Eastern equine encephalitis virus","SPECIES","ACCEPTED",100,"EXACT","Viruses","Eastern equine encephalitis virus",8,10388713,"Eastern equine encephalitis virus","Viruses"
"238",10575271,"Sindbis virus","Sindbis virus","SPECIES","ACCEPTED",100,"EXACT","Viruses","Sindbis virus",8,10575271,"Sindbis virus","Viruses"
"239",10085919,"Venezuelan equine encephalitis virus","Venezuelan equine encephalitis virus","SPECIES","ACCEPTED",100,"EXACT","Viruses","Venezuelan equine encephalitis virus",8,10085919,"Venezuelan equine encephalitis virus","Viruses"
"240",2284346,"Ascaridia galli (Schrank, 1788)","Ascaridia galli","SPECIES","ACCEPTED",99,"EXACT","Animalia","Ascaridia galli",1,2284346,"Ascaridia galli",""
