"","X","usageKey","scientificName","canonicalName","rank","status","confidence","matchType","kingdom","species","kingdomKey","speciesKey","species_name_network","king_network"
"909",17431,5411475,"Campanula persicifolia L.","Campanula persicifolia","SPECIES","ACCEPTED",100,"EXACT","Plantae","Campanula persicifolia",6,5411475,"Campanula persicifolia","Plantae"
"910",17433,7306931,"Stachys alpina L.","Stachys alpina","SPECIES","ACCEPTED",100,"EXACT","Plantae","Stachys alpina",6,7306931,"Stachys alpina","Viridiplantae"
"911",17439,3112620,"Cirsium eriophorum (L.) Scop.","Cirsium eriophorum","SPECIES","SYNONYM",100,"EXACT","Plantae","Lophiolepis eriophora",6,12171609,"Cirsium eriophorum","Plantae"
"912",17451,2926684,"Lamium maculatum (L.) L.","Lamium maculatum","SPECIES","ACCEPTED",100,"EXACT","Plantae","Lamium maculatum",6,2926684,"Lamium maculatum","Plantae"
"913",17452,2926683,"Lamium album L.","Lamium album","SPECIES","ACCEPTED",99,"EXACT","Plantae","Lamium album",6,2926683,"Lamium album","Plantae"
"914",17458,8890062,"Helianthemum nummularium (L.) Mill.","Helianthemum nummularium","SPECIES","ACCEPTED",99,"EXACT","Plantae","Helianthemum nummularium",6,8890062,"Helianthemum nummularium","Plantae"
"915",17497,8034409,"Canna indica L.","Canna indica","SPECIES","ACCEPTED",99,"EXACT","Plantae","Canna indica",6,8034409,"Canna indica","Plantae"
"916",17503,3085873,"Lychnis flos-cuculi L.","Lychnis flos-cuculi","SPECIES","SYNONYM",100,"EXACT","Plantae","Silene flos-cuculi",6,5384738,"Lychnis flos-cuculi","Plantae"
"917",17504,5366829,"Potentilla anserina L.","Potentilla anserina","SPECIES","SYNONYM",99,"EXACT","Plantae","Argentina anserina",6,5367246,"Potentilla anserina","Plantae"
"918",17507,5352367,"Anthyllis vulneraria L.","Anthyllis vulneraria","SPECIES","ACCEPTED",99,"EXACT","Plantae","Anthyllis vulneraria",6,5352367,"Anthyllis vulneraria","Plantae"
"919",17512,5356701,"Lathyrus pratensis L.","Lathyrus pratensis","SPECIES","ACCEPTED",100,"EXACT","Plantae","Lathyrus pratensis",6,5356701,"Lathyrus pratensis","Plantae"
"920",17514,8377689,"Primula veris L.","Primula veris","SPECIES","ACCEPTED",99,"EXACT","Plantae","Primula veris",6,8377689,"Primula veris","Plantae"
"921",17515,5341443,"Thymus pulegioides L.","Thymus pulegioides","SPECIES","ACCEPTED",99,"EXACT","Plantae","Thymus pulegioides",6,5341443,"Thymus pulegioides","Plantae"
"922",17523,5414457,"Centaurium erythraea Rafn","Centaurium erythraea","SPECIES","ACCEPTED",99,"EXACT","Plantae","Centaurium erythraea",6,5414457,"Centaurium erythraea","Plantae"
"923",17524,3029430,"Sanguisorba minor Scop.","Sanguisorba minor","SPECIES","SYNONYM",99,"EXACT","Plantae","Poterium sanguisorba",6,5364245,"Sanguisorba minor","Plantae"
"924",17527,2977149,"Ononis spinosa L.","Ononis spinosa","SPECIES","ACCEPTED",99,"EXACT","Plantae","Ononis spinosa",6,2977149,"Ononis spinosa","Plantae"
"925",17528,2926945,"Clinopodium vulgare L.","Clinopodium vulgare","SPECIES","ACCEPTED",100,"EXACT","Plantae","Clinopodium vulgare",6,2926945,"Clinopodium vulgare","Plantae"
"926",17536,3172077,"Veronica persica Poir.","Veronica persica","SPECIES","ACCEPTED",100,"EXACT","Plantae","Veronica persica",6,3172077,"Veronica persica","Plantae"
"927",17539,3118430,"Tanacetum parthenium (L.) Sch.Bip.","Tanacetum parthenium","SPECIES","ACCEPTED",100,"EXACT","Plantae","Tanacetum parthenium",6,3118430,"Tanacetum parthenium","Plantae"
"928",17545,2965201,"Medicago lupulina L.","Medicago lupulina","SPECIES","ACCEPTED",100,"EXACT","Plantae","Medicago lupulina",6,2965201,"Medicago lupulina","Plantae"
"929",17547,2925767,"Heliotropium europaeum L.","Heliotropium europaeum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Heliotropium europaeum",6,2925767,"Heliotropium europaeum","Plantae"
"930",17548,5356522,"Lathyrus tuberosus L.","Lathyrus tuberosus","SPECIES","ACCEPTED",100,"EXACT","Plantae","Lathyrus tuberosus",6,5356522,"Lathyrus tuberosus","Plantae"
"931",17550,3122924,"Pilosella aurantiaca (L.) F.W.Schultz & Sch.Bip.","Pilosella aurantiaca","SPECIES","ACCEPTED",100,"EXACT","Plantae","Pilosella aurantiaca",6,3122924,"Pilosella aurantiaca","Plantae"
"932",17602,3054368,"Juglans regia L.","Juglans regia","SPECIES","ACCEPTED",100,"EXACT","Plantae","Juglans regia",6,3054368,"Juglans regia","Plantae"
"933",17619,7924597,"Equisetum arvense L.","Equisetum arvense","SPECIES","ACCEPTED",100,"EXACT","Plantae","Equisetum arvense",6,7924597,"Equisetum arvense","Plantae"
"934",17669,5338929,"Cruciata glabra (L.) Opiz","Cruciata glabra","SPECIES","ACCEPTED",99,"EXACT","Plantae","Cruciata glabra",6,5338929,"Cruciata glabra","Plantae"
"935",17671,3169386,"Lysimachia vulgaris L.","Lysimachia vulgaris","SPECIES","ACCEPTED",99,"EXACT","Plantae","Lysimachia vulgaris",6,3169386,"Lysimachia vulgaris","Plantae"
"936",17672,2913548,"Galium aparine L.","Galium aparine","SPECIES","ACCEPTED",100,"EXACT","Plantae","Galium aparine",6,2913548,"Galium aparine","Plantae"
"937",17673,5284517,"Taxus baccata L.","Taxus baccata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Taxus baccata",6,5284517,"Taxus baccata","Plantae"
"938",17676,5334259,"Lonicera xylosteum L.","Lonicera xylosteum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Lonicera xylosteum",6,5334259,"Lonicera xylosteum","Plantae"
"939",17693,1708622,"Chorthippus parallelus (Zetterstedt, 1821)","Chorthippus parallelus","SPECIES","SYNONYM",100,"EXACT","Animalia","Pseudochorthippus parallelus",1,7792296,"Chorthippus parallelus","Animalia"
"940",17718,4480485,"Cicindela campestris Linnaeus, 1758","Cicindela campestris","SPECIES","ACCEPTED",100,"EXACT","Animalia","Cicindela campestris",1,4480485,"Cicindela campestris","Animalia"
"941",17769,2009421,"Adelphocoris seticornis (Fabricius, 1775)","Adelphocoris seticornis","SPECIES","ACCEPTED",100,"EXACT","Animalia","Adelphocoris seticornis",1,2009421,"Adelphocoris seticornis","Animalia"
"942",17770,1710962,"Stenobothrus lineatus (Panzer, 1796)","Stenobothrus lineatus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Stenobothrus lineatus",1,1710962,"Stenobothrus lineatus","Animalia"
"943",17771,1681124,"Tetrix subulata (Linnaeus, 1758)","Tetrix subulata","SPECIES","ACCEPTED",100,"EXACT","Animalia","Tetrix subulata",1,1681124,"Tetrix subulata","Animalia"
"944",17799,1708512,"Chorthippus dorsatus (Zetterstedt, 1821)","Chorthippus dorsatus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Chorthippus dorsatus",1,1708512,"Chorthippus dorsatus","Animalia"
"945",17800,1708567,"Chorthippus albomarginatus (De Geer, 1773)","Chorthippus albomarginatus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Chorthippus albomarginatus",1,1708567,"Chorthippus albomarginatus","Animalia"
"946",17809,1708601,"Chorthippus apricarius (Linnaeus, 1758)","Chorthippus apricarius","SPECIES","ACCEPTED",100,"EXACT","Animalia","Chorthippus apricarius",1,1708601,"Chorthippus apricarius","Animalia"
"947",17810,1708251,"Chorthippus biguttulus (Linnaeus, 1758)","Chorthippus biguttulus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Chorthippus biguttulus",1,1708251,"Chorthippus biguttulus","Animalia"
"948",17858,3120946,"Artemisia vulgaris L.","Artemisia vulgaris","SPECIES","ACCEPTED",99,"EXACT","Plantae","Artemisia vulgaris",6,3120946,"Artemisia vulgaris","Plantae"
"949",17876,6391589,"Persicaria bistorta (L.) Samp.","Persicaria bistorta","SPECIES","SYNONYM",100,"EXACT","Plantae","Bistorta officinalis",6,7925535,"Persicaria bistorta","Plantae"
"950",17879,2927118,"Clinopodium acinos (L.) Kuntze","Clinopodium acinos","SPECIES","ACCEPTED",100,"EXACT","Plantae","Clinopodium acinos",6,2927118,"Clinopodium acinos","Plantae"
"951",17880,2873865,"Linum catharticum L.","Linum catharticum","SPECIES","ACCEPTED",100,"EXACT","Plantae","Linum catharticum",6,2873865,"Linum catharticum","Plantae"
"952",17881,7631065,"Dactylorhiza praetermissa (Druce) Soó","Dactylorhiza praetermissa","SPECIES","SYNONYM",100,"EXACT","Plantae","Dactylorhiza majalis",6,2810155,"Dactylorhiza praetermissa","Plantae"
"953",17882,2810246,"Dactylorhiza purpurella (T.Stephenson & T.A.Stephenson) Soó","Dactylorhiza purpurella","SPECIES","SYNONYM",100,"EXACT","Plantae","Dactylorhiza majalis",6,2810155,"Dactylorhiza purpurella","Plantae"
"954",17884,5405976,"Arnica montana L.","Arnica montana","SPECIES","ACCEPTED",99,"EXACT","Plantae","Arnica montana",6,5405976,"Arnica montana","Plantae"
"955",17885,5338920,"Cruciata laevipes Opiz","Cruciata laevipes","SPECIES","ACCEPTED",100,"EXACT","Plantae","Cruciata laevipes",6,5338920,"Cruciata laevipes","Plantae"
"956",17943,2913548,"Galium aparine L.","Galium aparine","SPECIES","ACCEPTED",100,"EXACT","Plantae","Galium aparine",6,2913548,"Galium aparine","Plantae"
"957",17957,3064056,"Euphorbia palustris L.","Euphorbia palustris","SPECIES","ACCEPTED",100,"EXACT","Plantae","Euphorbia palustris",6,3064056,"Euphorbia palustris","Plantae"
"958",17966,8200663,"Cymbalaria muralis G.Gaertn., B.Mey. & Scherb.","Cymbalaria muralis","SPECIES","ACCEPTED",100,"EXACT","Plantae","Cymbalaria muralis",6,8200663,"Cymbalaria muralis","Plantae"
"959",17970,8298495,"Galinsoga quadriradiata Ruiz & Pav.","Galinsoga quadriradiata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Galinsoga quadriradiata",6,8298495,"Galinsoga quadriradiata","Plantae"
"960",17972,2926945,"Clinopodium vulgare L.","Clinopodium vulgare","SPECIES","ACCEPTED",100,"EXACT","Plantae","Clinopodium vulgare",6,2926945,"Clinopodium vulgare","Plantae"
"961",17987,4102733,"Dipsacus pilosus L.","Dipsacus pilosus","SPECIES","ACCEPTED",100,"EXACT","Plantae","Dipsacus pilosus",6,4102733,"Dipsacus pilosus","Plantae"
"962",17988,5341478,"Lycopus europaeus L.","Lycopus europaeus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Lycopus europaeus",6,5341478,"Lycopus europaeus","Plantae"
"963",18021,3189747,"Plantago media L.","Plantago media","SPECIES","ACCEPTED",99,"EXACT","Plantae","Plantago media",6,3189747,"Plantago media","Plantae"
"964",18022,3171943,"Verbascum blattaria L.","Verbascum blattaria","SPECIES","ACCEPTED",99,"EXACT","Plantae","Verbascum blattaria",6,3171943,"Verbascum blattaria","Plantae"
"965",18025,3032585,"Parnassia palustris L.","Parnassia palustris","SPECIES","ACCEPTED",100,"EXACT","Plantae","Parnassia palustris",6,3032585,"Parnassia palustris","Plantae"
"966",18034,3070106,"Euphorbia cyparissias L.","Euphorbia cyparissias","SPECIES","ACCEPTED",100,"EXACT","Plantae","Euphorbia cyparissias",6,3070106,"Euphorbia cyparissias","Plantae"
"967",18039,2882437,"Nymphaea alba L.","Nymphaea alba","SPECIES","ACCEPTED",99,"EXACT","Plantae","Nymphaea alba",6,2882437,"Nymphaea alba","Plantae"
"968",18043,2914642,"Galium odoratum (L.) Scop.","Galium odoratum","SPECIES","ACCEPTED",100,"EXACT","Plantae","Galium odoratum",6,2914642,"Galium odoratum","Plantae"
"969",18088,8400876,"Dianthus carthusianorum L.","Dianthus carthusianorum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Dianthus carthusianorum",6,8400876,"Dianthus carthusianorum","Plantae"
"970",18101,9094061,"Ficaria verna Huds.","Ficaria verna","SPECIES","ACCEPTED",100,"EXACT","Plantae","Ficaria verna",6,9094061,"Ficaria verna","Plantae"
"971",18105,2864467,"Butomus umbellatus L.","Butomus umbellatus","SPECIES","ACCEPTED",100,"EXACT","Plantae","Butomus umbellatus",6,2864467,"Butomus umbellatus","Plantae"
"972",18123,5420852,"Daphne mezereum L.","Daphne mezereum","SPECIES","ACCEPTED",99,"EXACT","Plantae","Daphne mezereum",6,5420852,"Daphne mezereum","Plantae"
"973",18232,7270381,"Gentiana asclepiadea L.","Gentiana asclepiadea","SPECIES","ACCEPTED",100,"EXACT","Plantae","Gentiana asclepiadea",6,7270381,"Gentiana asclepiadea","Plantae"
"974",18315,3738478,"Lathraea squamaria L.","Lathraea squamaria","SPECIES","ACCEPTED",100,"EXACT","Plantae","Lathraea squamaria",6,3738478,"Lathraea squamaria","Plantae"
"975",18322,3190653,"Ailanthus altissima (Mill.) Swingle","Ailanthus altissima","SPECIES","ACCEPTED",100,"EXACT","Plantae","Ailanthus altissima",6,3190653,"Ailanthus altissima","Plantae"
"976",18368,8002952,"Ambrosia artemisiifolia L.","Ambrosia artemisiifolia","SPECIES","ACCEPTED",99,"EXACT","Plantae","Ambrosia artemisiifolia",6,8002952,"Ambrosia artemisiifolia","Plantae"
"977",18378,3082263,"Cornus mas L.","Cornus mas","SPECIES","ACCEPTED",100,"EXACT","Plantae","Cornus mas",6,3082263,"Cornus mas","Plantae"
"978",18468,2705308,"Dactylis glomerata L.","Dactylis glomerata","SPECIES","ACCEPTED",100,"EXACT","Plantae","Dactylis glomerata",6,2705308,"Dactylis glomerata","Plantae"
"979",18479,7558421,"Symphytum officinale L.","Symphytum officinale","SPECIES","ACCEPTED",100,"EXACT","Plantae","Symphytum officinale",6,7558421,"Symphytum officinale","Plantae"
"980",18482,5376961,"Lepidium draba L.","Lepidium draba","SPECIES","ACCEPTED",100,"EXACT","Plantae","Lepidium draba",6,5376961,"Lepidium draba","Plantae"
"981",18483,5373533,"Crambe maritima L.","Crambe maritima","SPECIES","ACCEPTED",100,"EXACT","Plantae","Crambe maritima",6,5373533,"Crambe maritima","Plantae"
"982",18492,2927280,"Betonica officinalis L.","Betonica officinalis","SPECIES","ACCEPTED",100,"EXACT","Plantae","Betonica officinalis",6,2927280,"Betonica officinalis","Plantae"
"983",18516,5350000,"Securigera varia (L.) Lassen","Securigera varia","SPECIES","SYNONYM",100,"EXACT","Plantae","Coronilla varia",6,5350005,"Securigera varia","Plantae"
"984",18533,3085360,"Saponaria officinalis L.","Saponaria officinalis","SPECIES","ACCEPTED",100,"EXACT","Plantae","Saponaria officinalis",6,3085360,"Saponaria officinalis","Plantae"
"985",18583,8810827,"Nymphoides peltata (S.G.Gmel.) Kuntze","Nymphoides peltata","SPECIES","ACCEPTED",100,"EXACT","Plantae","Nymphoides peltata",6,8810827,"Nymphoides peltata","Plantae"
"986",18649,2891783,"Impatiens balfourii Hook.fil.","Impatiens balfourii","SPECIES","ACCEPTED",100,"EXACT","Plantae","Impatiens balfourii",6,2891783,"Impatiens balfourii","Plantae"
"987",18691,5347702,"Genista sagittalis L.","Genista sagittalis","SPECIES","ACCEPTED",100,"EXACT","Plantae","Genista sagittalis",6,5347702,"Genista sagittalis","Plantae"
"988",18694,3148340,"Inula helenium L.","Inula helenium","SPECIES","ACCEPTED",99,"EXACT","Plantae","Inula helenium",6,3148340,"Inula helenium","Plantae"
"989",18714,5123922,"Mimas tiliae Linnaeus, 1758","Mimas tiliae","SPECIES","ACCEPTED",100,"EXACT","Animalia","Mimas tiliae",1,5123922,"Mimas tiliae","Animalia"
"990",18724,3064943,"Euphorbia marginata Pursh","Euphorbia marginata","SPECIES","ACCEPTED",99,"EXACT","Plantae","Euphorbia marginata",6,3064943,"Euphorbia marginata","Plantae"
"991",18846,2888963,"Rumex conglomeratus Murray","Rumex conglomeratus","SPECIES","ACCEPTED",100,"EXACT","Plantae","Rumex conglomeratus",6,2888963,"Rumex conglomeratus","Plantae"
"992",18859,2000152,"Periplaneta americana (Linnaeus, 1758)","Periplaneta americana","SPECIES","ACCEPTED",100,"EXACT","Animalia","Periplaneta americana",1,2000152,"Periplaneta americana","Animalia"
"993",18910,3189767,"Plantago major L.","Plantago major","SPECIES","ACCEPTED",99,"EXACT","Plantae","Plantago major",6,3189767,"Plantago major","Plantae"
"994",18923,5219200,"Canis familiaris Linnaeus, 1758","Canis familiaris","SPECIES","SYNONYM",100,"EXACT","Animalia","Canis lupus",1,5219173,"Canis familiaris","Animalia"
"995",18967,2855356,"Galanthus nivalis L.","Galanthus nivalis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Galanthus nivalis",6,2855356,"Galanthus nivalis","Plantae"
"996",18968,2988069,"Filipendula vulgaris Moench","Filipendula vulgaris","SPECIES","ACCEPTED",99,"EXACT","Plantae","Filipendula vulgaris",6,2988069,"Filipendula vulgaris","Plantae"
"997",19038,1701343,"Euthystira brachyptera (Ocskay, 1826)","Euthystira brachyptera","SPECIES","ACCEPTED",100,"EXACT","Animalia","Euthystira brachyptera",1,1701343,"Euthystira brachyptera","Animalia"
"998",19039,4448343,"Oiceoptoma thoracicum (Linnaeus, 1758)","Oiceoptoma thoracicum","SPECIES","ACCEPTED",100,"EXACT","Animalia","Oiceoptoma thoracicum",1,4448343,"Oiceoptoma thoracicum","Animalia"
"999",19040,1039017,"Nicrophorus vespillo (Linnaeus, 1758)","Nicrophorus vespillo","SPECIES","ACCEPTED",100,"EXACT","Animalia","Nicrophorus vespillo",1,1039017,"Nicrophorus vespillo","Animalia"
"1000",19042,7571319,"Sorex minutus Linnaeus, 1766","Sorex minutus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Sorex minutus",1,7571319,"Sorex minutus","Animalia"
"1001",19045,1708459,"Chorthippus brunneus (Thunberg, 1815)","Chorthippus brunneus","SPECIES","ACCEPTED",100,"EXACT","Animalia","Chorthippus brunneus",1,1708459,"Chorthippus brunneus","Animalia"
"1002",19051,5333401,"Cassiope tetragona (L.) D.Don","Cassiope tetragona","SPECIES","ACCEPTED",100,"EXACT","Plantae","Cassiope tetragona",6,5333401,"Cassiope tetragona","Plantae"
"1003",19066,3152520,"Althaea officinalis L.","Althaea officinalis","SPECIES","ACCEPTED",100,"EXACT","Plantae","Althaea officinalis",6,3152520,"Althaea officinalis","Plantae"
"1004",19100,2437760,"Apodemus sylvaticus (Linnaeus, 1758)","Apodemus sylvaticus","SPECIES","ACCEPTED",99,"EXACT","Animalia","Apodemus sylvaticus",1,2437760,"Apodemus sylvaticus",""
"1005",19152,2927229,"Stachys arvensis (L.) L.","Stachys arvensis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Stachys arvensis",6,2927229,"Stachys arvensis","Plantae"
"1006",19232,7558421,"Symphytum officinale L.","Symphytum officinale","SPECIES","ACCEPTED",100,"EXACT","Plantae","Symphytum officinale",6,7558421,"Symphytum officinale","Viridiplantae"
"1007",19241,3053522,"Berteroa incana (L.) DC.","Berteroa incana","SPECIES","ACCEPTED",100,"EXACT","Plantae","Berteroa incana",6,3053522,"Berteroa incana","Plantae"
"1008",19284,4060998,"Lithospermum purpurocaeruleum L.","Lithospermum purpurocaeruleum","SPECIES","SYNONYM",100,"EXACT","Plantae","Aegonychon purpurocaeruleum",6,4063960,"Lithospermum purpurocaeruleum","Viridiplantae"
"1009",19292,5347612,"Genista tinctoria L.","Genista tinctoria","SPECIES","ACCEPTED",100,"EXACT","Plantae","Genista tinctoria",6,5347612,"Genista tinctoria","Plantae"
"1010",19294,3169707,"Vinca minor L.","Vinca minor","SPECIES","ACCEPTED",99,"EXACT","Plantae","Vinca minor",6,3169707,"Vinca minor","Plantae"
"1011",19295,8165236,"Saxifraga aizoides L.","Saxifraga aizoides","SPECIES","ACCEPTED",99,"EXACT","Plantae","Saxifraga aizoides",6,8165236,"Saxifraga aizoides","Plantae"
"1012",19296,2932737,"Solanum dulcamara L.","Solanum dulcamara","SPECIES","ACCEPTED",100,"EXACT","Plantae","Solanum dulcamara",6,2932737,"Solanum dulcamara","Plantae"
"1013",19298,5386897,"Tragopogon pratensis L.","Tragopogon pratensis","SPECIES","ACCEPTED",100,"EXACT","Plantae","Tragopogon pratensis",6,5386897,"Tragopogon pratensis","Plantae"
"1014",19299,7551339,"Nuphar lutea (L.) Sibth. & Sm.","Nuphar lutea","SPECIES","ACCEPTED",100,"EXACT","Plantae","Nuphar lutea",6,7551339,"Nuphar lutea","Plantae"
"1015",19300,3172043,"Rhinanthus minor L.","Rhinanthus minor","SPECIES","ACCEPTED",99,"EXACT","Plantae","Rhinanthus minor",6,3172043,"Rhinanthus minor","Plantae"
"1016",19303,2808565,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase","Anacamptis morio","SPECIES","ACCEPTED",100,"EXACT","Plantae","Anacamptis morio",6,2808565,"Anacamptis morio","Plantae"
"1017",19306,5384754,"Silene acaulis (L.) Jacq.","Silene acaulis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Silene acaulis",6,5384754,"Silene acaulis","Plantae"
"1018",19307,5384738,"Silene flos-cuculi (L.) Greuter & Burdet","Silene flos-cuculi","SPECIES","ACCEPTED",99,"EXACT","Plantae","Silene flos-cuculi",6,5384738,"Silene flos-cuculi","Plantae"
"1019",19320,2684709,"Juniperus communis L.","Juniperus communis","SPECIES","ACCEPTED",99,"EXACT","Plantae","Juniperus communis",6,2684709,"Juniperus communis","Plantae"
"1020",19329,11071158,"Rabelera holostea (L.) M.T.Sharples & E.A.Tripp","Rabelera holostea","SPECIES","ACCEPTED",100,"EXACT","Plantae","Rabelera holostea",6,11071158,"Rabelera holostea","Plantae"
"1021",19414,2858581,"Narcissus poeticus L.","Narcissus poeticus","SPECIES","ACCEPTED",99,"EXACT","Plantae","Narcissus poeticus",6,2858581,"Narcissus poeticus","Plantae"
"1022",19523,2769204,"Muscari comosum (L.) Mill.","Muscari comosum","SPECIES","ACCEPTED",100,"EXACT","Plantae","Muscari comosum",6,2769204,"Muscari comosum","Plantae"
"1023",19594,6035560,"Chenopodium spathulatum (Moq.) Sieber ex Moq.","Chenopodium spathulatum","SPECIES","SYNONYM",99,"EXACT","Plantae","Dysphania ambrosioides",6,5568446,"Chenopodium spathulatum","Plantae"
